ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B071S7PRTZ,B071S7PRTZ,"Arcos Riviera Blanc, Set Jamonero de 2 piezas, Acero Inoxidable Forjado, Mango POM, Color Blanco",852000_,56,1,0.01%,0.01%,85,1,0.01%,0.01%,62.50%,100.00%,4,0,7.14%,0.00%,"167,96 €","0,00 €",4,0
B0752NT3TH,B072FGV2YB,Arcos Serie Prochef - Tijeras de Cocina - Hoja de Acero Inoxidable - 220 mm - Mango de Polipropileno Color Negro,185900,411,14,0.07%,0.10%,467,17,0.06%,0.09%,65.30%,78.57%,4,0,0.97%,0.00%,"99,96 €","0,00 €",4,0
B079ZCF2G9,B079ZCF2G9,Arcos Nova Juego 6 Cuchillos Carne Serrados Nitrum Negro 110 mm,188900_fbm,243,2,0.04%,0.01%,394,4,0.05%,0.02%,27.00%,0.00%,7,0,2.88%,0.00%,"124,25 €","0,00 €",4,0
B0FR444FLT,B07D8GYFC7,"Arcos Cuchillo Chef Forjado Acero Inoxidable NITRUM - Profesional Cocina, Mango Ergonómico POM Negro, Hoja Silk Edge 150 mm, Serie Manhattan",160400_,110,4,0.02%,0.03%,158,5,0.02%,0.03%,99.28%,100.00%,4,0,3.64%,0.00%,"129,96 €","0,00 €",4,0
B07DC711NK,B07DC711NK,"HENDI Batidora de Mano, Carcasa de ABS, Brazo Batidor de Acero Inoxidable, Cuchillas cruzadas con Revestimiento de Titanio, 6 Velocidades, Pantalla LCD, 250W, 230V, Procesa de 1-8 Litros, ø71x(H)444mm",H222157,548,67,0.10%,0.49%,772,96,0.09%,0.48%,7.76%,7.50%,4,2,0.73%,2.99%,"428,57 €","214,29 €",4,2
B0FR444FLT,B07DC9LM3W,"Arcos Cuchillo Panadero Profesional - Hoja Silk Edge 200 mm en Acero Inoxidable Nitrum, Corte Preciso y Duradero, Ideal para Pan y Pasteles, Diseño Elegante y Seguro, Serie Manhattan",161300_,170,2,0.03%,0.01%,247,2,0.03%,0.01%,72.56%,100.00%,4,0,2.35%,0.00%,"127,96 €","0,00 €",4,0
B0B8Z4CJBC,B07F2YVB15,"Arcos Juego Cuchillos Pelar Acero Inoxidable Nitrum 4""",136500_2,"1,629",38,0.29%,0.28%,"2,351",50,0.29%,0.25%,93.03%,65.79%,4,3,0.25%,7.89%,"76,96 €","57,72 €",4,3
B09381N96H,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_fbm,73,0,0.01%,0.00%,120,0,0.01%,0.00%,97.89%,0.00%,4,0,5.48%,0.00%,"79,96 €","0,00 €",4,0
B07JHPTKC9,B07JHPTKC9,"Arcos Set Jamonero 3 Piezas - Cuchillo Jamonero, Deshuesador y Chaira - Hoja Silk Edge Inoxidable Forjada NITRUM - Mango Resistente POM Negro - Corte Preciso y Duradero - Serie Manhattan",858500_,102,3,0.02%,0.02%,158,3,0.02%,0.02%,100.00%,100.00%,4,1,3.92%,33.33%,"301,21 €","74,99 €",4,1
B07JWM27F4,B07JWM27F4,Arcos Set Cuchillos Cocina Profesionales Forjados en Acero Inoxidable. Juego de 3 Cuchillos (Pelador 100 mm + Cocinero 150 mm + Cocinero 200 mm). Mango Ergonómico Rosa en Polioximetileno. Riviera Rose,855100,337,7,0.06%,0.05%,499,7,0.06%,0.04%,98.56%,100.00%,4,0,1.19%,0.00%,"299,96 €","0,00 €",4,0
B0F66KBPV1,B07N7Y7LD9,HENDI Cesta de lavavajillas Profesional para Vasos,H871348,93,9,0.02%,0.07%,143,18,0.02%,0.09%,75.78%,0.00%,4,0,4.30%,0.00%,"85,96 €","0,00 €",4,0
B0FR444FLT,B07N8V3SNH,"Arcos Cuchillo Tomate Forjado Acero Inoxidable 130 mm - Mango Ergonómico POM Negro, Borde Serrado para Rebanadas Perfectas - Serie Manhattan, Calidad Profesional",162000_,264,5,0.05%,0.04%,302,6,0.04%,0.03%,96.65%,100.00%,5,0,1.89%,0.00%,"121,25 €","0,00 €",4,0
B0F1ZF7H1L,B07YXBK4HD,Arcos Riviera Set 3 Cuchillos de Corte Acero Inoxidable Nitrum,806911_,"1,812",28,0.32%,0.20%,"2,194",38,0.27%,0.19%,81.52%,84.62%,4,0,0.22%,0.00%,"259,80 €","0,00 €",4,0
B08VRP7CR7,B08MTXC14T,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos Carne Cuchillo chuleteros | Cubiertos Acero Inoxidable | Hoja 110 mm | Mango Redondo y Forma Ovalada | monobock | Caja Envase Ecológico (6 unidades),809900FBM,169,3,0.03%,0.02%,255,3,0.03%,0.02%,100.00%,100.00%,5,0,2.96%,0.00%,"138,55 €","0,00 €",4,0
B08Q7W1Q4K,B08Q7W1Q4K,"Tradineur - Pack de 2 Graseras de metal de Ø 9,3 x 11 cm - Incluye filtro, asa y tapa - Aceitera con colador para conservación de aceite de acero inoxidable - Capacidad de 550 ml",22105+22106,128,2,0.02%,0.01%,173,2,0.02%,0.01%,97.50%,100.00%,4,0,3.13%,0.00%,"43,96 €","0,00 €",4,0
B09FQ5SZK8,B0968LSP2T,"Arcos Utensilios Barbacoa - Cuchillo 200 mm y Tenedor 215 mm, Acero Inoxidable NITRUM, Mango Madera Ovengkol FSC, Set 2 Piezas, Embalaje Reciclado, Serie Nordika",167000_fbm,326,3,0.06%,0.02%,399,3,0.05%,0.02%,47.53%,0.00%,4,0,1.23%,0.00%,"199,96 €","0,00 €",4,0
B09F9KVBDX,B09F9KVBDX,Arcos Nova Juego 8 Cuchillos Mesa Acero Crema 105 mm,705300,564,16,0.10%,0.12%,900,26,0.11%,0.13%,10.78%,6.67%,4,0,0.71%,0.00%,"67,96 €","0,00 €",4,0
B09WYYY5MD,B09WYYY5MD,Arcos Nordika Cuchillo para Queso Acero Inoxidable Nitrum 125 mm,166100_us,64,1,0.01%,0.01%,86,1,0.01%,0.01%,52.63%,0.00%,4,0,6.25%,0.00%,"105,96 €","0,00 €",4,0
B08VRP7CR7,B09XMVTWLT,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos Carne Cuchillo chuleteros | Cubiertos Acero Inoxidable | Hoja 110 mm | Mango Redondo y Forma Ovalada | monobock | Caja Envase Ecológico (Filo Liso),830000_,205,5,0.04%,0.04%,349,8,0.04%,0.04%,100.00%,100.00%,4,0,1.95%,0.00%,"131,96 €","0,00 €",4,0
B0B2RHJYHB,B0B2RHJYHB,"HENDI Cesta para Freír, 8L, 242x200x(H)140mm",H933664,47,2,0.01%,0.01%,67,3,0.01%,0.02%,91.80%,100.00%,4,0,8.51%,0.00%,"151,96 €","0,00 €",4,0
B0B464Q8VS,B0B464Q8VS,CUPERINOX® Kitchen Pro | Tijeras de Cocina Profesional 21 cm Tijeras de Trinchar Carne y Pescado Acero Inoxidable Mango Ergonómico Apto Lavavajillas,21981,41,1,0.01%,0.01%,53,1,0.01%,0.01%,100.00%,100.00%,5,1,12.20%,100.00%,"48,22 €","8,26 €",4,1
B0C5XR2TFF,B0C5XR2TFF,Arcos Serie Thera | Sarten Antiadherente 22 cm | Aluminio Fundido | Apta cualquier cocina | Mango Ergonómico Plástico y Silicona | Sistema ahorro energético | Apta lavavajillas | Color Negro y Azul,719800,49,0,0.01%,0.00%,69,0,0.01%,0.00%,82.54%,0.00%,4,1,8.16%,0.00%,"129,00 €","32,25 €",4,1
B0DG2RQFHP,B0DG2RQFHP,"HENDI Bandeja de horno GN 1/1 Convectomat – 8 moldes redondos – para huevos fritos, tortillas, panqueques, crepes – Revestimiento antiadherente – 260°C – 530x325x(H) 26mm – Acero inoxidable",H808856,46,8,0.01%,0.06%,87,14,0.01%,0.07%,76.71%,80.00%,6,4,13.04%,50.00%,"271,50 €","181,00 €",4,2
B0DKP7F29P,B0DJC1RQ9T,"Arcos Serie Samoa Iconic | Cacerola Antiadherente Cerámico 20 cm y 2,6 L | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Color Negro | LIBRE DE (PFOA/PTFE/PFOS)",716922,215,2,0.04%,0.01%,250,2,0.03%,0.01%,95.45%,100.00%,4,1,1.86%,50.00%,"219,80 €","54,95 €",4,1
B0DPKXM18X,B0DNQXN97X,CUPERINOX Soporte Jamonero Inoxidable | Jamonero Plegable | Jamonero Giratorio | Jamonero Profesional | Cuchillo Jamonero Profesional y Afilador,20250_fbm,"2,793",81,0.49%,0.59%,"3,309",90,0.40%,0.45%,62.92%,50.82%,4,0,0.14%,0.00%,"279,96 €","0,00 €",4,0
B0DPLG5V7Q,B0DWN7MZ3R,CUPERINOX Vaso cafe - Tazas de Espresso de Cristal - - Vaso Cristal - 80ml (Set de 6) - Apto para Lavavajillas y Microondas - Aroma Series,26120_3packs,62,2,0.01%,0.01%,92,2,0.01%,0.01%,100.00%,100.00%,4,0,6.45%,0.00%,"69,22 €","0,00 €",4,0
B0F9X4NXL3,B0F9KW1V3K,"Cuchillos Mesa, cuchillo carne, cuchillo mantequilla, Set 12 piezas, acero inoxidable, hoja con filo y sierra, cuchillo untar. Apto lavavajillas. Mango ergonomico",20043--12,605,14,0.11%,0.10%,783,19,0.10%,0.10%,99.72%,100.00%,4,0,0.66%,0.00%,"47,96 €","0,00 €",4,0
B0FDKY2RXG,B0FDKY2RXG,VINCARE Pack Limpieza Infantil – Detergente Biberones + Multiusos + Quitamanchas – Limpieza Segura para el Entorno del Bebé- 100% MADE IN SPAIN,PACK VINCARE,54,1,0.01%,0.01%,78,2,0.01%,0.01%,97.10%,0.00%,4,0,7.41%,0.00%,"60,21 €","0,00 €",4,0
B0FH2NLMGN,B0FH2NLMGN,VINFERMATON Insecticida Hormigas y Cucarachas Residual | Antihormigas | Pack 2×400 ml | Efecto hasta 1 año | Interior y Exterior | Profesional Doméstico | 100% MADE IN SPAIN,V0012_PACK2,76,6,0.01%,0.04%,107,7,0.01%,0.04%,65.98%,0.00%,4,0,5.26%,0.00%,"59,96 €","0,00 €",4,0
B017HKG9PK,B0044R87W8,"Arcos Cuchillo Santoku Acero Inoxidable Nitrum. Cuchillo Cocina japonés Pescado, Carne y Verduras. Mango ergonómico polioximetileno Pom y Hoja 170 mm. Multiusos. Serie Maitre. Color Negro.",151600_fba,"1,103",30,0.19%,0.22%,"1,462",39,0.18%,0.20%,23.97%,17.65%,3,0,0.27%,0.00%,"56,25 €","0,00 €",3,0
B0752XP113,B0044R886S,Arcos Conjunto carne con Hoja Acero Inoxidable Nitrum y mm. Mango ergonómico polioximetileno POM. Serie Mesa. Los bordeserrados los hacen perfectos cortar y picar carnes. Color plateado.,378000_,287,11,0.05%,0.08%,386,13,0.05%,0.07%,26.83%,11.11%,5,0,1.74%,0.00%,"199,95 €","0,00 €",3,0
B0F1ZF7H1L,B005LR6E0C,Arcos Cuchillo Cocinero Acero Inoxidable Negro 150 mm,233400_,938,21,0.16%,0.15%,"1,270",23,0.15%,0.12%,27.89%,33.33%,3,0,0.32%,0.00%,"80,97 €","0,00 €",3,0
B0F54LTCFF,B006963LSM,Arcos Cuchillo para Pan Acero Inoxidable 250 mm,282204_,824,30,0.14%,0.22%,"1,140",39,0.14%,0.20%,3.79%,0.00%,3,0,0.36%,0.00%,"58,80 €","0,00 €",3,0
B0F54LTCFF,B007TS6GFO,Arcos Universal Juego 5 Cuchillos Nitrum Bloque Pino POM Negro,285700_,"2,658",82,0.47%,0.59%,"3,272",115,0.40%,0.58%,44.54%,38.98%,3,0,0.11%,0.00%,"314,70 €","0,00 €",3,0
B007TS6GW2,B007TS6GW2,Arcos Chairas - Chaira Afilador manual de cuchillos - Cuerpo de Acero al Carbono recubierto de Diamante de 280 mm - Mango de Polipropileno color negro,279202_,197,4,0.03%,0.03%,289,5,0.04%,0.03%,45.93%,0.00%,3,0,1.52%,0.00%,"119,97 €","0,00 €",3,0
B007TS6HBM,B007TS6HBM,ARCOS Rallador de Limones Acero Inoxidable 40 mm,612800,202,5,0.04%,0.04%,288,7,0.04%,0.04%,12.86%,33.33%,3,0,1.49%,0.00%,"26,55 €","0,00 €",3,0
B0895RNY35,B007TS6HDA,ARCOS Descorazonador de Manzanas Acero Inoxidable Nitrum 75 mm,612300,23,0,0.00%,0.00%,35,0,0.00%,0.00%,0.00%,0.00%,3,0,13.04%,0.00%,"25,47 €","0,00 €",3,0
B0B3F4QXML,B008U6T7Q4,Arcos Clásica Cuchillo Santoku Forjado Acero Inoxidable Nitrum 180 mm,256600_fmb,430,6,0.08%,0.04%,573,8,0.07%,0.04%,13.50%,100.00%,3,0,0.70%,0.00%,"95,97 €","0,00 €",3,0
B009KKK16Y,B009KKK16Y,"HENDI Pasta-gel combustible para Fondue, 3 unidades, para el quemador de alcohol para Fondue de HENDI 111420, tiempo de combustión de aproximadamente 2 horas, quemador de Fondue, 80 gr",H190036,14,0,0.00%,0.00%,24,0,0.00%,0.00%,70.00%,0.00%,3,0,21.43%,0.00%,"29,25 €","0,00 €",3,0
B0752X1ZCK,B009KPKG8M,Arcos Cuchillos de Mesa - Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro,803000_1-Pieza,306,9,0.05%,0.07%,338,9,0.04%,0.05%,86.35%,100.00%,5,0,1.63%,0.00%,"18,75 €","0,00 €",3,0
B00BQU0FB2,B00BQU0FB2,"HENDI Filtros de papel para cafetera de goteo, 1000 unidades, desechables, papel de filtro de café, ⌀245x(H)62mm, blanco",H208656,18,4,0.00%,0.03%,31,8,0.00%,0.04%,36.00%,50.00%,3,2,16.67%,50.00%,"125,25 €","83,50 €",3,2
B00CWZQJZG,B00CWZQJZG,"Arcos Cuchillos Mesa - Cuchillo Carne Mesa - Monobloque unaola pieza Acero Inoxidable 4"" - Color Plateado - Corta todo tipo carne conimplicidad y practicidad -erie Monobloque - Color Gris",702000_1pza_fba,84,1,0.01%,0.01%,123,1,0.02%,0.01%,66.97%,0.00%,16,0,19.05%,0.00%,"79,84 €","0,00 €",3,0
B00D3LFQ3E,B00D3LFQ3E,ARCOS Cuchillo Corta Bacalao y Pan Acero Polietileno Blanco 440 mm,791600,76,3,0.01%,0.02%,117,7,0.01%,0.04%,54.29%,14.29%,3,1,3.95%,33.33%,"317,75 €","106,25 €",3,1
B00D3LG0YI,B00D3LG0YI,Arcos Cuchillos de Mesa - Hoja Inoxidable NITRUM 110 mm - Cuchillo Chuletero para Carne - Mango de Nylon Duradero - Color Marrón - Ideal para Cocina y Comedor,804000_1pieza,92,3,0.02%,0.02%,118,3,0.01%,0.02%,100.00%,100.00%,16,0,17.39%,0.00%,"63,84 €","0,00 €",3,0
B0F1ZF7H1L,B00J64GECY,Arcos Cuchillo de Cocina Acero Inoxidable 130 mm,231524_,419,11,0.07%,0.08%,519,17,0.06%,0.09%,12.44%,33.33%,3,1,0.72%,9.09%,"70,47 €","23,49 €",3,1
B0F1ZF7H1L,B00J64GI4S,Arcos Riviera Blanc Cuchillo Jamonero Forjado POM Blanco 300 mm,231124_,179,9,0.03%,0.07%,242,12,0.03%,0.06%,62.62%,100.00%,3,1,1.68%,11.11%,"110,97 €","36,99 €",3,1
B0D1CYZT7H,B00JN2S0U8,"HENDI Escurridor de frituras, con asa robusta y recipiente extraíble para los restos, patatas fritas, ø410x(H)170mm, totalmente de acero inoxidable",H630808,171,20,0.03%,0.15%,227,34,0.03%,0.17%,42.65%,9.09%,3,0,1.75%,0.00%,"140,85 €","0,00 €",3,0
B0G39VSVBM,B00U2QWO1K,Arcos Latina Cuchillo Chuletero Acero Inoxidable 105 mm,100400_1pieza,218,4,0.04%,0.03%,299,4,0.04%,0.02%,50.36%,33.33%,5,0,2.29%,0.00%,"18,75 €","0,00 €",3,0
B00VRZ1YJI,B00VRZ1YJI,Arcos Tijeras Modista Acero Forjado 190 mm - Uso Doméstico y Profesional - Niqueladas Plata - Serie Style,504300,29,0,0.01%,0.00%,38,0,0.00%,0.00%,100.00%,0.00%,3,0,10.34%,0.00%,"41,97 €","0,00 €",3,0
B00VRZ327A,B00VRZ327A,Arcos Tijeras Costura Acero Forjado 152 mm - Uso Doméstico y Profesional - Niqueladas Plata - Serie Style,502400,51,2,0.01%,0.01%,69,2,0.01%,0.01%,100.00%,100.00%,3,0,5.88%,0.00%,"35,97 €","0,00 €",3,0
B01418E5ZC,B01418E5ZC,"HENDI Cubitera para botellas, enfriador de bebidas tipo champanera, BarUp, 9,5L, ⌀350x(H)230mm, acero inoxidable",H471524,22,0,0.00%,0.00%,27,0,0.00%,0.00%,34.62%,0.00%,4,0,18.18%,0.00%,"98,37 €","0,00 €",3,0
B017DLDQXQ,B017DLDQXQ,"Arcos Serie Latina, Cuchillo jamonero, Hoja de 250 mm, Mango Madera",101300_fbm,70,0,0.01%,0.00%,81,0,0.01%,0.00%,97.30%,0.00%,3,0,4.29%,0.00%,"28,47 €","0,00 €",3,0
B0FWM351K4,B01N4WDTRY,CUPERINOX® Couture Series - Tijera Costura Profesional 15 cm | Acero Inoxidable Resistente | Corte Preciso para Telas y Manualidades | Uso Doméstico y Profesional,21962,67,1,0.01%,0.01%,94,1,0.01%,0.01%,69.41%,100.00%,3,0,4.48%,0.00%,"25,47 €","0,00 €",3,0
B071LGMH89,B071LGMH89,Arcos Mesa Cuchillo Carne Nitrum Pack Madera Marrón 4 pulg,374610_fbm,206,7,0.04%,0.05%,255,14,0.03%,0.07%,25.96%,0.00%,7,0,3.40%,0.00%,"117,18 €","0,00 €",3,0
B072FHSBJR,B072FHSBJR,Arcos Nova Set 3 Cuchillos Peladores Acero Verde,189621,49,2,0.01%,0.01%,57,2,0.01%,0.01%,46.15%,50.00%,4,0,8.16%,0.00%,"41,96 €","0,00 €",3,0
B0F1N351DY,B072FHSBJR,Arcos Nova Set 3 Cuchillos Peladores Acero Verde,189621,179,7,0.03%,0.05%,208,8,0.03%,0.04%,73.82%,50.00%,3,0,1.68%,0.00%,"31,64 €","0,00 €",3,0
B0F1N351DY,B073V3CYRF,Arcos Cuchillo Mondador de 4 Pulgadas con Hoja de 100mm en Acero Inoxidable y Mango de Polipropileno. Cuchillos de Cocina para Pelar Apto para Lavavajillas. Serie Nova. Color Turquesa,188632_,261,6,0.05%,0.04%,289,7,0.04%,0.04%,97.44%,100.00%,3,0,1.15%,0.00%,"17,97 €","0,00 €",3,0
B07882914Y,B07882914Y,Wins - Limpiador Suelos y Superficies Concentrado Amoniacal Pino 021 - Garrafa 5L,WINS021,108,0,0.02%,0.00%,162,0,0.02%,0.00%,97.32%,0.00%,5,0,4.63%,0.00%,"72,45 €","0,00 €",3,0
B078KJ1T6G,B078JQ8XST,"Arcos Serie Riviera, Juego Cuchillos Cocina, Hoja de Acero Inoxidable Forjado Nitrum, Mango de Polioximetileno, POM, Negro",807700_843600etiqueta,"4,109",87,0.72%,0.63%,"6,690",130,0.82%,0.65%,1.13%,65.12%,3,1,0.07%,1.15%,"209,97 €","69,99 €",3,1
B0FR444FLT,B07D8XC7NL,"Arcos Cuchillo Chef Forjado Acero Inoxidable NITRUM - Profesional Cocina, Mango Ergonómico POM Negro, Hoja Silk Edge 250 mm, Serie Manhattan",160800_,168,4,0.03%,0.03%,228,5,0.03%,0.03%,51.28%,100.00%,3,0,1.79%,0.00%,"134,97 €","0,00 €",3,0
B0D1CV1MT6,B07D9YVLP6,"HENDI Tabla de cortar con certificación HACCP 600x400 - Blanco, 600x400mm",H825600,127,15,0.02%,0.11%,148,20,0.02%,0.10%,82.29%,71.43%,3,1,2.36%,6.67%,"119,22 €","39,74 €",3,1
B0FR444FLT,B07DC8JHV4,Arcos Cuchillo verduras Acero Inoxidable. Cuchillo profesional para pelar frutas y verduras. Mango ergonómico polioximetileno y Hoja 130 mm. Serie Manhattan. Color negro.,161100_,64,3,0.01%,0.02%,93,3,0.01%,0.02%,79.45%,100.00%,3,0,4.69%,0.00%,"73,47 €","0,00 €",3,0
B0FR444FLT,B07DFNDYFM,Arcos Cuchillo pescado Forgedole Acero Inoxidable forjado. Mango Micarta y borseda especial con Hoja plateada 190 mm. Serie Manhattan. Color negro. Impresiona yorprencon cada corte.,161400_,48,2,0.01%,0.01%,54,2,0.01%,0.01%,100.00%,100.00%,3,0,6.25%,0.00%,"77,97 €","0,00 €",3,0
B07N7YDTMX,B07N7YDTMX,"HENDI Cesta para cubiertos, 125x84x(H) 135mm",H871324,42,5,0.01%,0.04%,63,7,0.01%,0.04%,17.65%,100.00%,7,6,16.67%,120.00%,"59,43 €","50,94 €",3,2
B07NDV5T2F,B07NDV5T2F,Arcos Serie Brooklyn - Cuchillo Cocinero - Hoja de Acero Inoxidable Forjado NITRUM 210 mm - Mango de Micarta Color Azul (Filo Seda),190623_fbm,126,1,0.02%,0.01%,171,1,0.02%,0.01%,94.67%,0.00%,3,0,2.38%,0.00%,"137,97 €","0,00 €",3,0
B0FR444FLT,B07ZJ9HVTL,"Arcos Set Jamonero 3 Piezas - Cuchillo Jamonero, Deshuesador y Afilador - Acero Inoxidable Forjado - Mango POM Negro Resistente - Funda Jamonero Incluida - Serie Manhattan",858500+Funda_Jamon,148,3,0.03%,0.02%,175,4,0.02%,0.02%,99.35%,100.00%,3,0,2.03%,0.00%,"269,97 €","0,00 €",3,0
B0812P3LZT,B0812P3LZT,"Arcos Nova - Set 3 Cuchillos Mantequilla - Acero Inoxidable 70 mm - Mango en color menta, naranja y limon",859900,297,5,0.05%,0.04%,454,6,0.06%,0.03%,100.00%,100.00%,3,0,1.01%,0.00%,"32,97 €","0,00 €",3,0
B0FQNZM34T,B0843D965B,Arcos Cuchillo Chef Acero Inoxidable. Cuchillo Cocina Profesional multipropósito para Cortar y Limpiar Verduras. Mango ergonómico polioximetileno y Hoja 210 mm. Serie Opera. Color Negro.,225100_fbm,183,0,0.03%,0.00%,239,0,0.03%,0.00%,84.33%,0.00%,3,0,1.64%,0.00%,"116,64 €","0,00 €",3,0
B0FQNZM34T,B0843SLMDX,Arcos Cuchillo Chef Acero Inoxidable. Cuchillo cocina profesional multipropósito para cortar y limpiar verduras. Mango ergonómico polioximetileno y Hoja 230 mm. Serie Opera. Color negro.,225200_fbm,131,4,0.02%,0.03%,179,6,0.02%,0.03%,82.28%,83.33%,3,2,2.29%,50.00%,"122,91 €","81,94 €",3,2
B08VS4FCLN,B08CY5ZRD7,"Arcos Serie Maitre - Juego Cuchillo de cocina 4 piezas, (3 cuchillos + 1 tijeras) Hoja de Acero Inoxidable NITRUM 80 mm, Mango Polipropileno Negro",152610,202,6,0.04%,0.04%,234,6,0.03%,0.03%,99.54%,100.00%,3,0,1.49%,0.00%,"119,97 €","0,00 €",3,0
B08VRP7CR7,B08G8M6QDS,Arcos Juego de Cuchillos chuleteros - Envase Ecologico 100% - 4 Cuchillos Carne - Cubiertos Mesa Acero Inoxidable,809500,109,3,0.02%,0.02%,152,3,0.02%,0.02%,99.24%,100.00%,3,0,2.75%,0.00%,"59,25 €","0,00 €",3,0
B08M99RZRV,B08M99RZRV,Arcos | Cuchillo Jamonero Cuchillo deshuesador | 2 Uds | Set cuchillos jamoneros 250 mm y cuchillo deshuesador (140 mm) jamonero profesional | cuchillo carnicero profesional | Eco,703800fbm,"1,679",20,0.29%,0.15%,"2,176",31,0.27%,0.16%,99.65%,100.00%,3,0,0.18%,0.00%,"122,97 €","0,00 €",3,0
B09FQ5SZK8,B08MTWTK78,Arcos Cuchillo Santoku Acero Inoxidable Nitrum 190 mm,166600_fbm,"1,440",21,0.25%,0.15%,"2,127",28,0.26%,0.14%,5.75%,28.57%,3,1,0.21%,4.76%,"86,97 €","28,99 €",3,1
B09FQ5SZK8,B08MV1BJ5Z,Arcos Serie Nordika - Cuchillo Cocinero - Acero Inoxidable NITRUM - Hoja de 140 mm - Mango de Madera Ovengkol 100% natural FSC - Embalaje 100% reciclado,165400_fbm,415,6,0.07%,0.04%,551,10,0.07%,0.05%,41.07%,75.00%,3,0,0.72%,0.00%,"74,97 €","0,00 €",3,0
B09DPRCMTF,B08MW2GWPC,Arcos Juego Cuchillos Carne | Cuchillo chuleteros | Cuchillos Carne Cuchillos Mesa | 6 Uds | Hoja 110 mm | Acero Inoxidable | Mango Nylon | Apto lavavajillas | Envase Ecológico (Filo Serrado),816400fbm,209,5,0.04%,0.04%,296,5,0.04%,0.03%,99.63%,100.00%,3,0,1.44%,0.00%,"55,97 €","0,00 €",3,0
B09DPRCMTF,B08MW2GWPC,Arcos Juego Cuchillos Carne | Cuchillo chuleteros | Cuchillos Carne Cuchillos Mesa | 6 Uds | Hoja 110 mm | Acero Inoxidable | Mango Nylon | Apto lavavajillas | Envase Ecológico (Filo Serrado),816400fba,209,5,0.04%,0.04%,296,5,0.04%,0.03%,99.63%,100.00%,3,0,1.44%,0.00%,"59,97 €","0,00 €",3,0
B0CQLNJVKL,B08TX21PGR,"Arcos Thera Sartén Antiadherente de 28 Cm para Inducción, Gas y Vitrocerámica. Sartén de Cocina Grande de Aluminio Fundido con Mango Ergonómico Extraíble y Apta para Lavavajillas. Color Negro y Azul",718500,225,2,0.04%,0.01%,298,2,0.04%,0.01%,28.68%,100.00%,3,0,1.33%,0.00%,"122,85 €","0,00 €",3,0
B09KJLG7BT,B098K898SC,CUPERINOX Soporte Jamonero | Jamonero Profesional | Cuchillo Jamonero madera + Funda Jamon | Tabla Jamonera,20226,"1,037",11,0.18%,0.08%,"1,354",13,0.17%,0.07%,99.67%,100.00%,3,0,0.29%,0.00%,"74,97 €","0,00 €",3,0
B0FWM351K4,B09D1V45YK,"CUPERINOX® Couture Series - Tijera Costura Profesional 16,5 cm | Acero Inoxidable Irrompible | Mango Ergonómico Antideslizante | Corte Preciso y Duradero",21951_,67,0,0.01%,0.00%,77,0,0.01%,0.00%,100.00%,0.00%,3,0,4.48%,0.00%,"21,66 €","0,00 €",3,0
B09WYWVGCS,B09WYWVGCS,Arcos Clara Juego 3 Cuchillos Forjados Acero Inoxidable Nitrum,212000_819010,176,3,0.03%,0.02%,279,4,0.03%,0.02%,85.11%,50.00%,3,0,1.70%,0.00%,"161,79 €","0,00 €",3,0
B0DNBTJMLJ,B09ZHZDJRJ,FAMILIA VINCARE (DETERGENTE BIBERONES),DETERGENTE BIBERONES 500ML,57,1,0.01%,0.01%,83,1,0.01%,0.01%,4.05%,0.00%,3,0,5.26%,0.00%,"24,10 €","0,00 €",3,0
B0B464Q8VS,B0B464Q8VS,CUPERINOX® Kitchen Pro | Tijeras de Cocina Profesional 21 cm Tijeras de Trinchar Carne y Pescado Acero Inoxidable Mango Ergonómico Apto Lavavajillas,21981_,41,1,0.01%,0.01%,53,1,0.01%,0.01%,100.00%,100.00%,3,0,7.32%,0.00%,"26,97 €","0,00 €",3,0
B0BRT1JYNQ,B0BRT1JYNQ,Arcos Riviera - Juego de Cuchillos de Cocina (Mondador + 2 Cuchillo Chef) - Acero Inoxidable Forjado NITRUM - Mango POM - Color Negro,838310,212,4,0.04%,0.03%,301,4,0.04%,0.02%,73.82%,33.33%,3,0,1.42%,0.00%,"251,97 €","0,00 €",3,0
