ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B0G6M1C8V6,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105y22106,"1,146",26,0.35%,0.25%,"1,726",40,0.37%,0.27%,99.74%,100.00%,30,1,2.62%,3.85%,"359,70 €","11,99 €",30,1
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024_,316,15,0.10%,0.14%,464,20,0.10%,0.13%,99.31%,100.00%,30,6,9.49%,40.00%,"533,70 €","101,94 €",30,6
B0FH9NPJ1K,B0FH9NPJ1K,VINFERMATON – Insecticida Cucarachas y Hormigas Antihormigas Instantáneo 600 ml | Spray Eliminador Insectos Rastreros Interior y Exterior | Acción Rápida Profesional | 100% MADE IN SPAIN (2),V0011_PACK2,339,18,0.10%,0.17%,458,23,0.10%,0.15%,97.26%,88.24%,32,7,9.44%,38.89%,"415,72 €","90,97 €",29,5
B0FDKX6V41,B0FDKX6V41,VINFERMATON – Insecticida Moscas y Mosquitos Perfume Limón Pack 2×600 ml | Spray Eliminador Insectos Voladores Interior y Exterior | Acción Inmediata Profesional | 100% MADE IN SPAIN,V0009_PACK2,96,3,0.03%,0.03%,130,4,0.03%,0.03%,94.02%,100.00%,32,3,33.33%,100.00%,"382,08 €","34,17 €",28,3
B0DKP7F29P,B0DJBZPLJF,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 28 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716524,438,8,0.13%,0.08%,638,16,0.13%,0.11%,95.84%,100.00%,29,4,6.62%,50.00%,"1.303,55 €","179,80 €",27,4
B0DNNL2TZQ,B0DNN4J6Q8,"CUPERINOX Aceitera antigoteo cristal para Aceite de Oliva, Vinagre etc. A prueba de fugas, Aceitera cristal antigoteo tambien aceiteros cocina ideal para Ensaladas, BBQ, cooking oil container (125 ML)",22021_,685,26,0.21%,0.25%,938,35,0.20%,0.23%,100.00%,100.00%,33,5,4.82%,19.23%,"377,22 €","55,50 €",27,2
B0F9X4NXL3,B0F9KXQKLG,"CUPERINOX Cuchillos Mesa, cuchillo carne, cuchillo mantequilla, Set 24 piezas, acero inoxidable, hoja con filo y sierra, cuchillo untar. Apto lavavajillas. Mango ergonomico",20043_24,265,12,0.08%,0.12%,349,21,0.07%,0.14%,99.68%,100.00%,36,3,13.58%,25.00%,"718,14 €","58,47 €",27,3
B0FT8NPR4X,B0FT8NPR4X,BIOLEAF® – Gel WC + Desincrustante Baños Pack 2×750 ml | Limpieza Antical Baño | Fórmula Biodegradable con Esencias Marinas | Dermatológicamente Testado|100% MADE IN SPAIN,3429,331,3,0.10%,0.03%,406,3,0.09%,0.02%,97.12%,66.67%,28,0,8.46%,0.00%,"279,72 €","0,00 €",27,0
B0FWJYP1S9,B0FWJYP1S9,"Arcos Afilador de cuchillos multiángulo, Preciso y duradero",610400_fbm,383,8,0.12%,0.08%,582,12,0.12%,0.08%,48.78%,100.00%,27,1,7.05%,12.50%,"727,65 €","26,95 €",27,1
B0G6M1C8V6,B0G6L13H45,"CUPERINOX Graseras 1 Litro Acero Inoxidable para Carne y Pescado con Filtro de Malla Fina – Recipiente para Aceite Usado, Antigoteo, Tapa Antisalpicaduras – Gourmet Oil Collection",22121,262,4,0.08%,0.04%,347,7,0.07%,0.05%,97.51%,100.00%,26,1,9.92%,25.00%,"389,74 €","14,99 €",26,1
B0H2DQZ7ZK,B0H2DQZ7ZK,"VINFER-Limpia Salpicaderos Profesional Pack 2x750 ml (1,5L)|Spray para Coche| Limpia, Abrillanta y Protege Plásticos, Vinilos y Cueros,Efecto Antiestático Repelente del Polvo,Cuidado Interior Vehículo",LIMPIASALPICADEROS_PACK2,144,4,0.04%,0.04%,189,4,0.04%,0.03%,99.43%,100.00%,29,7,20.14%,175.00%,"434,72 €","104,94 €",26,4
B0752X4WV1,B005LR73R0,Arcos Juego Chuleteros Mango Madera 110 mm,809300__,"3,083",75,0.93%,0.72%,"4,608",96,0.97%,0.64%,9.59%,12.31%,28,1,0.91%,1.33%,"671,58 €","23,85 €",25,1
B093DXB2PK,B00MDJVRG2,Arcos Latina Cuchillo para Verduras Acero Inoxidable 105 mm,100500_1_pieza,173,1,0.05%,0.01%,267,1,0.06%,0.01%,99.13%,100.00%,83,1,47.98%,100.00%,"414,17 €","4,99 €",25,1
B0G65J8F3L,B0G21CXVCW,"BIOLEAF – Limpiador Multiusos Pack 2×750 ml (1,5 L) – Limpiador Hogar Cocina y Baño – Antipolvo y Acabado Sin Marcas – Alta Eficacia – Biodegradable – Sin Disruptores Endocrinos",2668,155,1,0.05%,0.01%,231,1,0.05%,0.01%,99.52%,100.00%,26,0,16.77%,0.00%,"259,74 €","0,00 €",25,0
B08LVZCG23,B08LVZCG23,Arcos Juego de Cuchillos de Cocina Rosa | 3 pz | Cuchillo Chef para pelar Verduras | Edición Limitada | Solidaria,814500,"2,052",23,0.62%,0.22%,"2,682",31,0.57%,0.21%,99.66%,100.00%,24,0,1.17%,0.00%,"720,26 €","0,00 €",24,0
B08MT437W9,B08MT437W9,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | 6 pzas | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina serie Niza | Apto lavavajillas,812900fbm,"2,202",54,0.66%,0.52%,"3,091",74,0.65%,0.50%,99.74%,95.83%,24,5,1.09%,9.26%,"784,16 €","156,81 €",24,5
B08J488ZQG,B0987N2CBR,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,814000_fba,579,23,0.17%,0.22%,698,29,0.15%,0.19%,99.85%,100.00%,26,2,4.49%,8.70%,"727,74 €","55,98 €",24,2
B08LVZCG23,B08LVZCG23,Arcos Juego de Cuchillos de Cocina Rosa | 3 pz | Cuchillo Chef para pelar Verduras | Edición Limitada | Solidaria,814500_fba,"2,052",23,0.62%,0.22%,"2,682",31,0.57%,0.21%,99.66%,100.00%,24,0,1.17%,0.00%,"719,76 €","0,00 €",23,0
B017HKR8WS,B005LR7EP6,ARCOS Afilador de Cuchillos Profesional ABS,610000,"1,440",72,0.43%,0.69%,"2,201",108,0.47%,0.72%,26.78%,16.88%,22,1,1.53%,1.39%,"1.450,78 €","64,99 €",22,1
B0937XXT33,B01CQT1B5U,"Arcos Cuchillos de Mesa Juego de Cuchillos Chuleteros Cuchillos de Mesa, Monoblock de una pieza de Acero Inoxidable 110 mm, Color Plata (12 uds)",702000,394,14,0.12%,0.13%,670,25,0.14%,0.17%,77.41%,86.36%,25,4,6.35%,28.57%,"1.199,75 €","191,96 €",22,2
B07LD4MBMK,B07LD4MBMK,"HENDI Cubitera para Hielo, hielera, Recipiente para almacenar Cubitos de Hielo, BarUp, de Doble Pared, 10L, ø292x(h) 220mm, poliestireno, Blanco y Negro",H594759,214,21,0.06%,0.20%,289,39,0.06%,0.26%,89.96%,92.86%,25,8,11.68%,38.10%,"990,03 €","315,93 €",22,7
B07N7YDTMX,B07N7YDTMX,"HENDI Cesta para cubiertos, 125x84x(H) 135mm",H871324,117,20,0.04%,0.19%,194,24,0.04%,0.16%,98.04%,85.00%,32,19,27.35%,95.00%,"268,75 €","158,38 €",22,12
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500_fbm,170,31,0.05%,0.30%,228,36,0.05%,0.24%,98.51%,100.00%,22,8,12.94%,25.81%,"417,70 €","151,84 €",21,8
B08ZNM265D,B08ZNM265D,Arcos | cuchillos de mesa cuchillo mesa tradicional | 6 Piezas cuchillo chuletero | mango nailon | Envase Eco | Fabricado en España,704400,207,3,0.06%,0.03%,320,4,0.07%,0.03%,99.24%,100.00%,28,0,13.53%,0.00%,"755,72 €","0,00 €",21,0
B0CQ5G2HVQ,B0BRNJF5D2,Arcos Serie Samoa | Lote de Sartenes 20 y 24 cm | Aluminio Forjado | Full Induction | Mango Acero Inoxidable Efecto Frio | Sistema ahorro energético | Apta lavavajillas | Color Negro,717810,576,9,0.17%,0.09%,785,12,0.17%,0.08%,69.34%,100.00%,21,0,3.65%,0.00%,"1.259,95 €","0,00 €",21,0
B0CN13SJ98,B0CN13SJ98,"HENDI Expositor con cubierta deslizante roll-top, Doble",H871768,388,34,0.12%,0.33%,573,48,0.12%,0.32%,77.82%,62.86%,22,1,5.67%,2.94%,"1.051,29 €","47,75 €",21,1
B0FGDGV4V4,B0FGDGV4V4,VINFERMATON – Insecticida Mosquitos y Moscas Casa y Terrazas Pack 2×600 ml | Spray Eliminador Insectos Voladores Interior y Exterior | Acción Inmediata Profesional | 100% MADE IN SPAIN,V1612_PACK2,205,14,0.06%,0.13%,270,17,0.06%,0.11%,95.85%,93.33%,23,9,11.22%,64.29%,"333,08 €","123,22 €",21,8
B0FT8N82NY,B0FT8N82NY,BIOLEAF® – Lavavajillas+ Desengrasante Cocina Pack 2×750 ml | Limpieza Potente Antigrasa y Vajilla Reluciente | Fórmula Biodegradable con Esencia Limón | Dermatológicamente Testado| 100% MADE IN SPAIN,3436,206,1,0.06%,0.01%,249,2,0.05%,0.01%,97.84%,0.00%,21,0,10.19%,0.00%,"209,79 €","0,00 €",21,0
B0F54LTCFF,B00J4L7FEU,Arcos Hachuela Macheta de Cocina Acero Inoxidable 160 mm,282404_us,765,24,0.23%,0.23%,"1,163",40,0.25%,0.27%,44.24%,13.16%,20,0,2.61%,0.00%,"500,23 €","0,00 €",20,0
B0GYL1GW2S,B017DLDM3A,Arcos Cuchillo Mondador Madera 65 mm,100100_us,245,8,0.07%,0.08%,368,16,0.08%,0.11%,65.59%,42.86%,41,4,16.73%,50.00%,"225,07 €","21,94 €",20,3
B07H1T4V1B,B07H1T4V1B,WINS – Fregasuelos Neutro Manzana 006 | Friegasuelos Limpiador para Suelos y Superficies con Aroma a Manzana Duradero | Garrafa 5 L | pH Neutro | 100% Made in Spain,WINS006,125,16,0.04%,0.15%,150,23,0.03%,0.15%,88.73%,58.82%,20,3,16.00%,18.75%,"217,84 €","31,01 €",20,3
B07ZJ8ZJ93,B07ZJ8ZJ93,Arcos Set Jamonero Profesional Acero Inoxidable 3 Piezas,859400_us,303,6,0.09%,0.06%,423,7,0.09%,0.05%,73.67%,100.00%,20,0,6.60%,0.00%,"599,80 €","0,00 €",20,0
B0C4DTYRJW,B094QVHPQ8,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (4 Piezas),813500FBM,"1,316",13,0.40%,0.13%,"1,737",15,0.37%,0.10%,98.28%,100.00%,20,0,1.52%,0.00%,"799,00 €","0,00 €",20,0
B0GT53T29T,B0GT53T29T,Alcohol de Limpieza 75% | 2 Litros | Aroma Floral,LAGARRAFITA_ALCOHOLIMP,63,4,0.02%,0.04%,78,7,0.02%,0.05%,100.00%,100.00%,22,3,34.92%,75.00%,"219,95 €","29,97 €",20,3
B0812P3LZT,B0812P3LZT,"Arcos Nova - Set 3 Cuchillos Mantequilla - Acero Inoxidable 70 mm - Mango en color menta, naranja y limon",859900,173,3,0.05%,0.03%,225,4,0.05%,0.03%,80.30%,100.00%,20,1,11.56%,33.33%,"219,80 €","10,99 €",19,1
B0DQV6381X,B0DQDQ1DB8,CUPERINOX Jamonero | Jamonero Giratorio | Tabla Cortar Jamon | Jamoneros Profesional | Jamonero Plegable | Tabla Jamon | Cortador de Jamon,SC_20270,368,6,0.11%,0.06%,521,7,0.11%,0.05%,99.38%,100.00%,19,0,5.16%,0.00%,"669,75 €","0,00 €",19,0
B0FGDJJ12N,B0FGDJJ12N,VINFERMATON – Insecticida Avispas y Nidos Exterior 600 ml | Válvula Largo Alcance hasta 4 m | Acción Profesional Inmediata | 100% MADE IN SPAIN,V0020,164,7,0.05%,0.07%,212,8,0.04%,0.05%,90.26%,100.00%,22,1,13.41%,14.29%,"263,78 €","11,99 €",19,1
B088L4V9XQ,B07D2T8LLY,"HENDI Placa eutéctica de frío profesional, GN 1/1, para cajas térmicas, elemento refrigerante, acumulador de frío, bloque térmico, paquete de enfriamiento, placa de hielo, 530x325x(H)30mm, HDPE, azul",H707821,193,32,0.06%,0.31%,302,57,0.06%,0.38%,72.16%,50.91%,55,32,28.50%,100.00%,"1.742,41 €","1.007,11 €",18,9
B08M5K93QF,B08M5K93QF,Arcos Juego Cuchillos Mesa | 6 Uds | Cuchillo Postre | Cuchillos Mesa | Cuchillo Carne | Hoja 105 mm | Acero Inoxidable Martensítico | Mango Polipropileno | Apto lavavajillas | Envase Ecológico,703500_etq,142,4,0.04%,0.04%,212,6,0.04%,0.04%,99.46%,100.00%,18,0,12.68%,0.00%,"197,82 €","0,00 €",18,0
B0F9TD2LTH,B09CL776WP,CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set 12 Cuchillos para Carne con Filo Dentado – Aptos Lavavajillas – Uso Diario y Profesional,15015,168,34,0.05%,0.33%,266,51,0.06%,0.34%,57.80%,100.00%,19,10,11.31%,29.41%,"387,56 €","198,30 €",18,9
B0G6M1C8V6,B0D4WK78XV,CUPERINOX Aceiteras para Aceite Usado | Grasera Acero Inoxidable 550ML con Filtro Metálico | Recipiente para Aceite Usado de Cocina y Grasa | Grasera Cocina Metálica 550ML 2Uds Metálico,22105-22106,"1,146",26,0.35%,0.25%,"1,726",40,0.37%,0.27%,99.74%,100.00%,18,4,1.57%,15.38%,"213,86 €","46,00 €",18,4
B0DQV6381X,B0DQR3T9MM,CUPERINOX Jamonero Profesional | Jamonero Giratorio Inoxidable | Jamonero Plegable | Tabla Cortar Jamon | Jamonera | Soporte Jamon,SC_20250,433,7,0.13%,0.07%,642,12,0.14%,0.08%,99.49%,100.00%,18,0,4.16%,0.00%,"989,82 €","0,00 €",18,0
B08TWZYBPZ,B0FZC9C1BJ,"CUPERINOX- Set de Cuchillos Profesionales de Cocina 3 Piezas + Estuche Regalo | Chef 20 cm, Santoku 18 cm y Universal 13 cm | Acero Inoxidable Alta Precisión | Mango Ergonómico| Apto Lavavajillas",19302,"1,477",37,0.45%,0.36%,"1,963",50,0.42%,0.33%,99.94%,100.00%,18,1,1.22%,2.70%,"539,83 €","30,00 €",18,1
B08TWZYBPZ,B0FZC9C1BJ,"CUPERINOX- Set de Cuchillos Profesionales de Cocina 3 Piezas + Estuche Regalo | Chef 20 cm, Santoku 18 cm y Universal 13 cm | Acero Inoxidable Alta Precisión | Mango Ergonómico| Apto Lavavajillas",19302_FBA,"1,477",37,0.45%,0.36%,"1,963",50,0.42%,0.33%,99.94%,100.00%,18,4,1.22%,10.81%,"539,86 €","120,00 €",18,4
B017HKRCGK,B005LR7C44,ARCOS Bolsa Portacuchillos 12 Piezas Poliéster 730x510mm,690500_,603,10,0.18%,0.10%,923,12,0.20%,0.08%,58.48%,10.00%,17,0,2.82%,0.00%,"474,98 €","0,00 €",17,0
B0F54LTCFF,B07JJGTQK4,Arcos Conjunto Cuchillos 3 piezas - Acero Inoxidable Nitrum y Hoja mm. Cuchillo cocina profesional cocinar. 590 gr. Mango ergonómico polioximetileno POM. Serie Universal. Mayor control. Color negro.,807410_,372,10,0.11%,0.10%,552,11,0.12%,0.07%,58.20%,100.00%,19,1,5.11%,10.00%,"835,54 €","42,99 €",17,1
B0FR444FLT,B07JJGXYZD,Arcos Set Cocina Serie Manhattan,858100,810,25,0.24%,0.24%,"1,140",34,0.24%,0.23%,96.88%,100.00%,17,1,2.10%,4.00%,"1.395,18 €","81,99 €",17,1
B09QDH8MSK,B07N8VWHT9,Arcos Tacos - Bloque Universal para Cuchillos hasta 20 cm - Hecho de Caucho Termoplástico 220 x 160 x 65 mm - Color Negro,794500_,952,21,0.29%,0.20%,"1,431",43,0.30%,0.29%,20.35%,37.04%,18,0,1.89%,0.00%,"486,27 €","0,00 €",17,0
B08GSTDWTC,B08LVVQ3ZQ,"Arcos Serie Nova - Cuchillo para pelar, Acero Inoxidable NITRUM, Envase Ecológico, 3 colores Fucsia, Turquesa y Amarillo",703700fbm,"3,425",38,1.03%,0.37%,"4,522",50,0.96%,0.33%,80.61%,100.00%,17,0,0.50%,0.00%,"203,83 €","0,00 €",17,0
B0CYTKGNPM,B0CW66H3TR,Pelador de Tomate ARCOS - Hoja Serrada de Acero Inoxidable | Mango Ergonómico | Ideal para Tomates,607420_,"1,250",21,0.38%,0.20%,"1,432",23,0.30%,0.15%,99.15%,100.00%,19,0,1.52%,0.00%,"151,94 €","0,00 €",17,0
B0FT8QFSK3,B0FT8QFSK3,BIOLEAF® – Multiusos + Desengrasante Pack 2×750 ml | Limpieza Hogar y Cocina | Potente Antigrasa y Multiusos Brillo Duradero | Fórmula Biodegradable con Esencia Limón | 100% MADE IN SPAIN,3443,241,1,0.07%,0.01%,318,3,0.07%,0.02%,99.66%,0.00%,18,0,7.47%,0.00%,"179,82 €","0,00 €",17,0
B0G4S268RT,B0G21QLYZ1,"BIOLEAF–Lavavajillas Manual Pack 2×750 ml (1,5 L) – Detergente Concentrado Desengrasante – Vajilla Brillante y Aclarado Fácil – Biodegradable – Sin Disruptores Endocrinos",2699,97,0,0.03%,0.00%,132,0,0.03%,0.00%,97.54%,0.00%,17,0,17.53%,0.00%,"169,83 €","0,00 €",17,0
B07G75XCXM,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_us,477,14,0.14%,0.13%,802,19,0.17%,0.13%,99.10%,100.00%,19,5,3.98%,35.71%,"376,11 €","96,25 €",16,2
B08GSTDWTC,B08G4D9718,"Arcos | Cuchillos 3 Colores | Cuchillo de pelar | Cuchillos pelar Patatas | Acero Inoxidable Nitrum| Envase Ecológico | Cuchillo Colores (85 mm, Amarillo, Turquesa, Naranja)",816700_francia,470,13,0.14%,0.13%,533,15,0.11%,0.10%,85.80%,100.00%,17,2,3.62%,15.38%,"165,75 €","19,50 €",16,2
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111_,175,11,0.05%,0.11%,248,23,0.05%,0.15%,99.54%,100.00%,17,2,9.71%,18.18%,"288,83 €","33,98 €",16,1
B017HKRCGK,B005LR7AWI,ARCOS Bolsa Portacuchillos 8 Piezas Poliéster 500x510mm,690400_,607,19,0.18%,0.18%,825,26,0.17%,0.17%,49.05%,36.84%,15,2,2.47%,10.53%,"375,26 €","49,98 €",15,2
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_605010,515,27,0.16%,0.26%,734,34,0.16%,0.23%,97.41%,50.00%,15,1,2.91%,3.70%,"142,35 €","9,49 €",15,1
B0792XNYCY,B0792XNYCY,VINFER Detergente alcalino clorado Wins 022. Botella de 5 litros. Limpieza e higiene para Todo Tipo de Superficies,WINS022,105,11,0.03%,0.11%,135,13,0.03%,0.09%,91.20%,100.00%,20,6,19.05%,54.55%,"236,72 €","69,42 €",15,3
B07F8Z6XL1,B07F8Z6XL1,VINFERMATÓN - Insecticida Matón Cucas Cucarachas y Hormigas Instantáneo 300ml,V101302,175,3,0.05%,0.03%,244,3,0.05%,0.02%,68.78%,100.00%,20,0,11.43%,0.00%,"157,80 €","0,00 €",15,0
B07G76NW26,B07G76NW26,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable de 125 mm, Cuchillo Monoblock Acero Inoxidable Color plata (12 UDS)",460400_fbm,146,8,0.04%,0.08%,249,12,0.05%,0.08%,77.42%,100.00%,16,2,10.96%,25.00%,"709,48 €","82,98 €",15,1
B08G8QHY23,B08G8QHY23,Arcos | cuchillos chuleteros cuchillo madera cuchillo chuletero | 6 Piezas | juego cuchillos carne | cuchillos mango madera | Envase Eco | Fabricado en España,809300_,287,8,0.09%,0.08%,396,15,0.08%,0.10%,100.00%,81.82%,20,1,6.97%,12.50%,"479,80 €","23,99 €",15,1
B0DNNL2TZQ,B0DNNF3839,"CUPERINOX Aceitera de Cristal Antigoteo para Aceite de Oliva, Resistente y Fácil de Limpiar Gourmet Oil Collection (1000 Ml)",22024,316,15,0.10%,0.14%,464,20,0.10%,0.13%,99.31%,100.00%,15,0,4.75%,0.00%,"269,85 €","0,00 €",15,0
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110_,335,13,0.10%,0.13%,418,15,0.09%,0.10%,99.74%,100.00%,18,2,5.37%,15.38%,"269,82 €","29,98 €",15,2
B0G3ZJ89NB,B0FZCJ46CM,CUPERINOX - Set Cuchillo Jamonero+ Deshuesador Profesional Forjado 2 Piezas | Cuchillo Jamonero Alveolado 25 cm y Deshuesador 15 cm |Corte Fino y Equilibrado | Aptos para lavavajillas,19303,382,12,0.12%,0.12%,517,17,0.11%,0.11%,97.03%,100.00%,15,1,3.93%,8.33%,"374,85 €","24,99 €",15,1
B0752X1ZCK,B009KPKG8M,Arcos Cuchillos de Mesa - Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro,803000_1-Pieza,303,11,0.09%,0.11%,387,13,0.08%,0.09%,91.73%,100.00%,34,5,11.22%,45.45%,"127,50 €","18,75 €",14,2
B00D3LC70Y,B00D3LC70Y,Arcos Tijeras Costura Castellana - Acero Forjado Niquelado 127 mm - Uso Doméstico y Profesional - Serie Style,502200,149,3,0.04%,0.03%,206,3,0.04%,0.02%,100.00%,100.00%,14,0,9.40%,0.00%,"146,86 €","0,00 €",14,0
B017HKSR4G,B00WUZRKJW,Arcos Cuchillos de Mesa - Hoja de Acero Inoxidable Nitrum 110 mm - Mango Ergonómico de Polipropileno - Ideal para Comedor - Color Crema - Serie Elegance,802900,198,7,0.06%,0.07%,288,8,0.06%,0.05%,99.25%,100.00%,33,0,16.67%,0.00%,"115,17 €","0,00 €",14,0
B0H5FLX5H6,B07CBLHKLN,"HENDI Cartuchos de recarga de gas GLP para HENDI Cabezales de antorchas de cocina de llama continua 198247 y 198216, recambios para soplete, paquete de 4 unidades",H199039,35,7,0.01%,0.07%,47,15,0.01%,0.10%,100.00%,100.00%,25,14,71.43%,200.00%,"352,89 €","187,75 €",14,8
B0H736YBW9,B009KKK16Y,"HENDI Pasta-gel combustible para Fondue, 3 unidades, para el quemador de alcohol para Fondue de HENDI 111420, tiempo de combustión de aproximadamente 2 horas, quemador de Fondue, 80 gr",H190036,169,7,0.05%,0.07%,228,8,0.05%,0.05%,98.48%,100.00%,20,7,11.83%,100.00%,"199,83 €","69,96 €",13,2
B08VS4FCLN,B08BX3WTPP,"Arcos Juego Cuchillos Cocina cuchillo blanco cuchillos | cuchillos cocina Maitre | 4 piezas | Chef 215 mm, Cocina 150 mm, Verduras 100 mm Tijera cocina (Blanco)",152624,162,2,0.05%,0.02%,239,2,0.05%,0.01%,100.00%,100.00%,13,1,8.02%,50.00%,"455,45 €","34,99 €",13,1
B0CQ5G2HVQ,B09T6G47Z6,"Arcos Sarten Antiadherente 26 cm - Aluminio Forjado, Full Induction, Mango Acero Inoxidable Efecto Frío, Apta Lavavajillas, Ahorro Energético, Serie Samoa",716410,139,5,0.04%,0.05%,183,5,0.04%,0.03%,80.00%,100.00%,13,0,9.35%,0.00%,"513,37 €","0,00 €",13,0
B0CTKV6X91,B0CTKV6X91,"HENDI Juego de 6 tablas de cortar HACCP con soporte, lisas, 6 colores diferentes, 6 piezas, 450x300x(H)10mm, polietileno, polipropileno",H825686,152,21,0.05%,0.20%,213,25,0.05%,0.17%,91.67%,95.65%,13,7,8.55%,33.33%,"826,13 €","433,19 €",13,7
B0DVT6KPDV,B0DT73LYPQ,"CUPERINOX Cuchillos Montessori | Set de Cuchillos Infantiles de 16 Piezas | Cuchillos Niños Aprendizaje +2 Años | Incluye Delantal, Guante de Seguridad, Moldes Tabla de Cortar | Kids Collection",27016,211,8,0.06%,0.08%,287,8,0.06%,0.05%,99.63%,100.00%,13,0,6.16%,0.00%,"260,53 €","0,00 €",13,0
B0F54LTCFF,B0044R87QE,Arcos Cuchillo Cocina Acero Inoxidable 200 mm,280604_,"2,711",104,0.82%,1.00%,"3,970",151,0.84%,1.01%,6.06%,0.00%,13,2,0.48%,1.92%,"266,36 €","40,97 €",12,1
B07DC711NK,B07DC711NK,"HENDI Batidora de Mano, Carcasa de ABS, Brazo Batidor de Acero Inoxidable, Cuchillas cruzadas con Revestimiento de Titanio, 6 Velocidades, Pantalla LCD, 250W, 230V, Procesa de 1-8 Litros, ø71x(H)444mm",H222157,186,20,0.06%,0.19%,281,31,0.06%,0.21%,93.19%,95.24%,12,3,6.45%,15.00%,"1.285,71 €","321,45 €",12,3
B093DSL44T,B07F9RV81Z,Arcos Cuchillo Chuletero de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Carne Apto para Lavavajillas. Serie Latina. Color Marrón,100400,"1,129",20,0.34%,0.19%,"1,736",28,0.37%,0.19%,53.61%,100.00%,13,0,1.15%,0.00%,"467,87 €","0,00 €",12,0
B08M7BMR2S,B08LNRV6N6,"Arcos Afiladores, Afilador de Cuchillos de Mano, Hecho de ABS + TPE, Rodillos Cerámico y Carburo, Color Blanco y Negro",610624_fbm,663,21,0.20%,0.20%,810,25,0.17%,0.17%,99.49%,100.00%,12,1,1.81%,4.76%,"164,62 €","13,70 €",12,1
B0CVH8PC99,B0CQTKPL63,CUPERINOX Cuchillos Carne | Cuchillos Mesa | Cuchillos Chuleteros | 24 Piezas | Hoja Serrada | Mango Polipropileno | Acero Inoxidable | 11 cm,99923,508,53,0.15%,0.51%,723,76,0.15%,0.51%,100.00%,100.00%,15,3,2.95%,5.66%,"301,17 €","60,30 €",12,2
B0FT8NLHQ3,B0FT8NLHQ3,BIOLEAF® – Multiusos + Limpiacristales Pack 2×750 ml | Limpieza Total Hogar | Brillo Duradero en Superficies y Cristales Sin Huellas | Fórmula Biodegradable | Dermatológicamente Testado,3450,150,0,0.05%,0.00%,172,0,0.04%,0.00%,98.80%,0.00%,12,0,8.00%,0.00%,"119,88 €","0,00 €",12,0
B0H9SL9KYG,B0H8SYBZD4,"CUPERINOX 4 Tuppers de Vidrio Herméticos, Rectangulares, sin BPA, Meal Prep",28001,134,1,0.04%,0.01%,212,1,0.04%,0.01%,100.00%,0.00%,13,0,9.70%,0.00%,"194,87 €","0,00 €",12,0
