ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B005LR65BK,B005LR65BK,Arcos Cuchillo Negro 100 mm,230200_,996,11,0.24%,0.10%,"1,368",13,0.24%,0.08%,15.46%,10.00%,12,0,1.20%,0.00%,"239,88 €","0,00 €",10,0
B017DLLFES,B017DLLFES,"Arcos Navaja Profesional de Acero Inoxidable Nitrum, Hoja 85 mm, Mango de Polipropileno, Serie Navajas Profesionales, Alta Durabilidad y Rendimiento",485700_fba,266,6,0.06%,0.05%,349,6,0.06%,0.04%,91.43%,100.00%,17,5,6.39%,83.33%,"120,83 €","30,95 €",10,1
B0DN1WHKRN,B07MTQ5695,HENDI Batidora de Mano para Uso Profesional con Velocidad Ajustable,H222140,394,59,0.10%,0.51%,619,96,0.11%,0.59%,51.35%,63.16%,10,6,2.54%,10.17%,"1.588,21 €","949,21 €",10,6
B0CVH8PC99,B0CQTKPL63,CUPERINOX Cuchillos Carne | Cuchillos Mesa | Cuchillos Chuleteros | 24 Piezas | Hoja Serrada | Mango Polipropileno | Acero Inoxidable | 11 cm,99923,315,26,0.08%,0.23%,441,41,0.08%,0.25%,99.75%,100.00%,10,2,3.17%,7.69%,"200,23 €","39,98 €",10,2
B0DKP7F29P,B0DJBXPR33,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 28 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Negro | LIBRE DE (PFOA/PTFE/PFOS),716522,183,1,0.04%,0.01%,291,1,0.05%,0.01%,52.52%,100.00%,10,0,5.46%,0.00%,"492,00 €","0,00 €",10,0
B0DKP7F29P,B0DJBYB7XQ,"Arcos Serie Samoa Iconic | Cazo Antiadherente Cerámico 16 cm y 1,5 L | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Color Beige | LIBRE DE (PFOA/PTFE/PFOS)",717224,177,5,0.04%,0.04%,225,7,0.04%,0.04%,74.88%,100.00%,11,0,6.21%,0.00%,"362,91 €","0,00 €",10,0
B0DKP7F29P,B0DJBZ635J,"Arcos Serie Samoa Iconic | Cacerola Antiadherente Cerámico 20 cm y 2,6 L | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Color Beige | LIBRE DE (PFOA/PTFE/PFOS)",716924,429,6,0.10%,0.05%,613,11,0.11%,0.07%,58.22%,100.00%,10,1,2.33%,16.67%,"531,40 €","53,95 €",10,1
B0DKP7F29P,B0DJC114YJ,"Arcos Serie Samoa Iconic | Cacerola Antiadherente Cerámico 24 cm y 4,3 L | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Color Beige | LIBRE DE (PFOA/PTFE/PFOS)",717024,308,9,0.07%,0.08%,455,14,0.08%,0.09%,89.93%,100.00%,10,0,3.25%,0.00%,"620,05 €","0,00 €",10,0
B0G67DKSXN,B0G213X3HM,"BIOLEAF – Gel WC Antical Pack 2×750 ml (1,5 L) – Gel Espeso Acción Prolongada – Elimina Sarro y Cal – Limpieza Sanitaria Intensiva – Biodegradable – Sin Disruptores Endocrinos",2682,79,2,0.02%,0.02%,105,2,0.02%,0.01%,97.83%,100.00%,10,0,12.66%,0.00%,"99,07 €","0,00 €",10,0
B0F54LTCFF,B00J4L7FEU,Arcos Hachuela Macheta de Cocina Acero Inoxidable 160 mm,282404_us,"3,840",90,0.93%,0.78%,"5,184",106,0.89%,0.65%,8.00%,7.58%,9,1,0.23%,1.11%,"224,00 €","23,99 €",9,1
B017DLH9RA,B017DLH9RA,ARCOS Cuchillo Abre Ostras Acero Inoxidable 60 mm,227200_us,134,4,0.03%,0.03%,162,5,0.03%,0.03%,57.33%,66.67%,15,5,11.19%,125.00%,"119,83 €","39,93 €",9,2
B071VT3MC3,B071VT3MC3,"Arcos Tijeras Manicura Curva de Acero Forjado, Uso Profesional y Doméstico, 102 mm, Niqueladas en Plata, Serie Style",500600_,36,0,0.01%,0.00%,53,0,0.01%,0.00%,97.87%,0.00%,9,0,25.00%,0.00%,"99,09 €","0,00 €",9,0
B07DC711NK,B07DC711NK,"HENDI Batidora de Mano, Carcasa de ABS, Brazo Batidor de Acero Inoxidable, Cuchillas cruzadas con Revestimiento de Titanio, 6 Velocidades, Pantalla LCD, 250W, 230V, Procesa de 1-8 Litros, ø71x(H)444mm",H222157,135,23,0.03%,0.20%,177,32,0.03%,0.20%,72.39%,79.17%,9,2,6.67%,8.70%,"964,28 €","214,30 €",9,2
B093DSL44T,B07F9RV81Z,Arcos Cuchillo Chuletero de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Carne Apto para Lavavajillas. Serie Latina. Color Marrón,100400,933,13,0.23%,0.11%,"1,450",22,0.25%,0.14%,55.62%,100.00%,9,0,0.96%,0.00%,"306,87 €","0,00 €",9,0
B0B3F4QXML,B07HY6FKNQ,Arcos Serie Clasica - Juego de Cuchillos de 7 piezas en Caja de Regalo (5 Cuchillos + 1 Tijeras + 1 Chaira) - Hoja de Acero Inoxidable Forjado NITRUM - Mango de Polioximetileno (POM) - Color marrón,854400_2,374,5,0.09%,0.04%,543,5,0.09%,0.03%,97.66%,100.00%,10,2,2.67%,40.00%,"1.459,88 €","289,96 €",9,1
B07JHPQGPW,B07JHPQGPW,Arcos Riviera Blanc Juego 3 Cuchillos Forjados POM Blanco,807610_,"1,183",30,0.29%,0.26%,"1,733",38,0.30%,0.23%,19.68%,22.22%,9,0,0.76%,0.00%,"629,91 €","0,00 €",9,0
B0H3P9C3GQ,B07MZJTY16,HENDI Jarra medidora apilable - 5 L - ø210x(H)270 mm,H567852,43,3,0.01%,0.03%,53,3,0.01%,0.02%,98.00%,100.00%,12,5,27.91%,166.67%,"163,57 €","65,41 €",9,3
B0FR444FLT,B07YYDR6D8,Arcos Juego de Cuchillos de Cocina. 3 piezas de Acero Inoxidable forjado. Impresiona yorprencon cada corte. Mango Micarta azul. Serie Brooklyn. Color Azul.,858110,884,18,0.21%,0.16%,"1,250",22,0.22%,0.14%,85.36%,100.00%,9,0,1.02%,0.00%,"891,38 €","0,00 €",9,0
B08DV2WMBQ,B089M821V5,Arcos Cuchillos Carne | 6 pzas | Cuchillos chuleteros Set Cuchillo de Mesa Sierra | Mango Madera | Hoja 110 mm | Cuchillos Carne Mesa | Apto lavavajillas | Envase Carton | Ecologico,815500,"1,282",29,0.31%,0.25%,"1,835",40,0.32%,0.25%,99.76%,100.00%,21,0,1.64%,0.00%,"629,79 €","0,00 €",9,0
B08VS4FCLN,B08BX3WTPP,"Arcos Juego Cuchillos Cocina cuchillo blanco cuchillos | cuchillos cocina Maitre | 4 piezas | Chef 215 mm, Cocina 150 mm, Verduras 100 mm Tijera cocina (Blanco)",152624,180,6,0.04%,0.05%,247,9,0.04%,0.06%,100.00%,100.00%,9,1,5.00%,16.67%,"314,91 €","34,99 €",9,1
B09MSDJQJ1,B08M3B43J6,"Arcos | Juego Cuchillo Jamonero 3 Pzas | jamonero Acero Inoxidable (240 mm), afilador Chaira y Cubre jamón | Juego Cuchillos jamonero Profesional | Paleta ibérica | Eco",704300_fbm,239,5,0.06%,0.04%,331,6,0.06%,0.04%,99.68%,100.00%,9,0,3.77%,0.00%,"266,01 €","0,00 €",9,0
B09DYJY471,B08MQJCD2V,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional | Cuchillos Acero Inoxidable Mango Negro | utensilios de cocina | cuchillo japones Santoku | lavavajillas (4 Piezas),816900fba,"1,991",38,0.48%,0.33%,"2,666",57,0.46%,0.35%,99.76%,100.00%,10,3,0.50%,7.89%,"258,86 €","76,93 €",9,2
B09KJLG7BT,B098TFPYLY,CUPERINOX Jamonero profesional Gondola | tabla jamon | Cuchillo Jamonero Alveolos Acero Inox + Cubre Jamón Universal | Set cortar jamón (3 PZAS) | Sujeta jamones | tabla jamonero,20228FBM,188,4,0.05%,0.03%,248,4,0.04%,0.02%,97.40%,100.00%,9,0,4.79%,0.00%,"313,74 €","0,00 €",9,0
B0FWM351K4,B09P8M12S3,"CUPERINOX® Couture Series - Tijera Costura Profesional 12,5 cm | Acero Inoxidable de Alta Precisión | Corte Fino y Duradero | Uso Doméstico y Profesional",21961,190,7,0.05%,0.06%,238,8,0.04%,0.05%,96.40%,87.50%,9,0,4.74%,0.00%,"68,25 €","0,00 €",9,0
B0FWK4CNH3,B0B42QTHTP,CUPERINOX | Tijeras de pescado 18 cm | Tijeras Cocina | tijeras de cocinero profesional para aves pescado carne caza| Accesorios de cocina,21991_,51,1,0.01%,0.01%,67,1,0.01%,0.01%,100.00%,0.00%,10,0,19.61%,0.00%,"61,18 €","0,00 €",9,0
B0DNNKT1W2,B0DNNJPGTY,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (750 ml)",26112_,104,3,0.03%,0.03%,145,4,0.03%,0.02%,100.00%,100.00%,9,0,8.65%,0.00%,"166,41 €","0,00 €",9,0
B0DVT6KPDV,B0DT73LYPQ,"CUPERINOX Cuchillos Montessori | Set de Cuchillos Infantiles de 16 Piezas | Cuchillos Niños Aprendizaje +2 Años | Incluye Delantal, Guante de Seguridad, Moldes Tabla de Cortar | Kids Collection",27016,283,8,0.07%,0.07%,433,10,0.07%,0.06%,98.73%,100.00%,9,0,3.18%,0.00%,"180,90 €","0,00 €",9,0
B0FGDJJ12N,B0FGDJJ12N,VINFERMATON – Insecticida Avispas y Nidos Exterior 600 ml | Válvula Largo Alcance hasta 4 m | Acción Profesional Inmediata | 100% MADE IN SPAIN,V0020,99,3,0.02%,0.03%,117,3,0.02%,0.02%,92.98%,100.00%,10,0,10.10%,0.00%,"119,90 €","0,00 €",9,0
B0DKP7F29P,B0FS81RDVL,"Arcos Sartén Samoa Inox 24 cm, Acero inoxidable tricapa sin PFAS",726300,389,6,0.09%,0.05%,584,7,0.10%,0.04%,69.33%,100.00%,9,0,2.31%,0.00%,"342,17 €","0,00 €",9,0
B0H4FXVLKL,B0H276YBLW,"VINFER- Limpiador y Abrillantador Inox Pack X2 600 ml- 1,2L | Limpieza y Protección Acero Inoxidable | Efecto Brillo Duradero | Desengrasa y Cuida Superficies Inoxidables | Spray Profesional",LIMPIADORINOX_PACK2,47,5,0.01%,0.04%,61,6,0.01%,0.04%,98.33%,100.00%,9,1,19.15%,20.00%,"128,61 €","14,99 €",9,1
B017HKG9PK,B0044R87K0,Arcos Cuchillo Cocina Acero Inoxidable Negro 160 mm,151500_fbm,711,27,0.17%,0.24%,961,34,0.17%,0.21%,19.50%,4.35%,8,0,1.13%,0.00%,"120,17 €","0,00 €",8,0
B00509DM8S,B00509DM8S,HENDI Baño María Eléctrico GN 1/1,H238905,136,13,0.03%,0.11%,206,27,0.04%,0.17%,93.18%,80.00%,9,5,6.62%,38.46%,"1.224,15 €","680,94 €",8,4
B005LR69ZC,B005LR69ZC,Arcos Cuchillo de Queso Negro 145 mm,232800_,326,8,0.08%,0.07%,440,10,0.08%,0.06%,7.36%,0.00%,8,0,2.45%,0.00%,"303,60 €","0,00 €",8,0
B08L8MV8XD,B005LR72SK,Arcos Juego de Cuchillos con Bloque Acero Inoxidable 6 piezas,136100_,"1,750",33,0.42%,0.29%,"2,489",44,0.43%,0.27%,10.85%,11.54%,8,1,0.46%,3.03%,"371,92 €","46,49 €",8,1
B0F54LTCFF,B006LMX2EW,Arcos Universal Cuchillo Jamonero Acero Hoja Hueca Negro 280 mm,281901_,654,21,0.16%,0.18%,852,31,0.15%,0.19%,10.60%,21.05%,8,0,1.22%,0.00%,"187,92 €","0,00 €",8,0
B00BHZPIVI,B00BHZPIVI,Arcos Cuchillo Chef Forjado Acero Inoxidable 200 mm,233624,204,8,0.05%,0.07%,307,11,0.05%,0.07%,46.72%,0.00%,8,1,3.92%,12.50%,"259,92 €","32,49 €",8,1
B0H2GDTT31,B00BHZPO12,Arcos Cuchillo Cocina Acero Inoxidable Blanco 180 mm,233524_,438,9,0.11%,0.08%,619,15,0.11%,0.09%,19.86%,33.33%,8,1,1.83%,11.11%,"279,92 €","34,99 €",8,1
B00CRMZA8Q,B00CRMZA8Q,ARCOS Sacacorchos Eléctrico en ABS con Batería Interna Recargable. Abrebotellas Eléctrico Moderno y Elegante con Cortacápsulas y Luz Indicadora. Color Negro,604600_,"1,348",25,0.33%,0.22%,"1,858",34,0.32%,0.21%,6.44%,0.00%,8,0,0.59%,0.00%,"343,92 €","0,00 €",8,0
B08M7BMR2S,B00I9XTLSC,ARCOS Afilador Profesional Manual Cerámica y Carbono Rojo-Negro,610600,"2,765",47,0.67%,0.41%,"4,243",72,0.73%,0.44%,0.78%,0.00%,8,0,0.29%,0.00%,"92,00 €","0,00 €",8,0
B00L7X7ONU,B00L7X7ONU,HENDI Jarra de zumo - 2 L - ø120x(H)250 mm,H425138,39,7,0.01%,0.06%,51,8,0.01%,0.05%,88.89%,100.00%,26,14,66.67%,200.00%,"519,74 €","279,86 €",8,3
B0937XXT33,B01CQT1B5U,"Arcos Cuchillos de Mesa Juego de Cuchillos Chuleteros Cuchillos de Mesa, Monoblock de una pieza de Acero Inoxidable 110 mm, Color Plata (12 uds)",702000_us,398,16,0.10%,0.14%,628,23,0.11%,0.14%,76.17%,100.00%,9,0,2.26%,0.00%,"411,27 €","0,00 €",8,0
B07M8DDJ9B,B07M8DDJ9B,"WINS– Ambientador Lavanda Concentrado | Perfume Intenso y Duradero para Hogar, Oficinas y Espacios Comunes | Aroma Natural Relajante | Garrafa 5L | 100% Made in Spain",WINS008,285,22,0.07%,0.19%,383,34,0.07%,0.21%,29.75%,21.21%,9,3,3.16%,13.64%,"154,31 €","47,32 €",8,3
B07NDTGSY3,B07NDTGSY3,Arcos Serie Brooklyn - Cuchillo Rocking Santoku Cuchillo Asiático - Hoja de Acero Inoxidable Forjado NITRUM 190 mm - Mango de Micarta Color Azul (Filo Seda),191623_fbm,268,5,0.06%,0.04%,411,5,0.07%,0.03%,80.56%,100.00%,8,0,2.99%,0.00%,"331,52 €","0,00 €",8,0
B07PRXR5XR,B07PRXR5XR,"HENDI Cesta de lavavajillas Profesional para Vasos, Formato Cuadrado, Estructura Abierta para circulación de Agua, 405x405x(H) 150mm, Polipropileno",H871331,63,6,0.02%,0.05%,89,12,0.02%,0.07%,100.00%,100.00%,10,0,15.87%,0.00%,"207,50 €","0,00 €",8,0
B08G8QHY23,B08G8QHY23,Arcos | cuchillos chuleteros cuchillo madera cuchillo chuletero | 6 Piezas | juego cuchillos carne | cuchillos mango madera | Envase Eco | Fabricado en España,809300,489,6,0.12%,0.05%,693,8,0.12%,0.05%,100.00%,100.00%,10,0,2.04%,0.00%,"239,90 €","0,00 €",8,0
B08T5Z4HFS,B08QYQYZHS,"CUPERINOX Cubiertos para marisco | Pinzas para marisco | Tenazas para marisco | 12 Unidades | Cubiertos marisco (Cangrejo, Langosta, Ostras) | Tenedor de marisco con dos dientes inferiores y cuchara.",20023_12FBA,69,5,0.02%,0.04%,110,10,0.02%,0.06%,100.00%,100.00%,15,9,21.74%,180.00%,"274,58 €","160,64 €",8,3
B093313MH6,B093313MH6,Arcos | Cuchillo de deshuesar| Cuchillo deshuesador | cuchillo deshuesador jamón | cuchillo deshuesador (140 mm) Clásica| Envase Eco | cuchillo puntilla jamonero,256210_fba,243,9,0.06%,0.08%,308,10,0.05%,0.06%,97.15%,87.50%,8,1,3.29%,11.11%,"179,91 €","18,98 €",8,1
B0CQ5G2HVQ,B09T9S9NZ4,"Arcos Sarten Antiadherente 24 cm - Aluminio Forjado, Full Induction, Mango Acero Inoxidable Efecto Frío, Apta Lavavajillas, Ahorro Energético, Serie Samoa",716310,214,9,0.05%,0.08%,292,10,0.05%,0.06%,42.96%,71.43%,8,1,3.74%,11.11%,"295,92 €","36,99 €",8,1
B0CVH8PC99,B0CQRMMMR5,CUPERINOX Cuchillos Carne | Cuchillos Mesa | Cuchillos Chuleteros | 6 Piezas | Hoja Serrada | Mango Polipropileno | Acero Inoxidable | 11 cm,99921,236,6,0.06%,0.05%,303,8,0.05%,0.05%,99.65%,100.00%,8,2,3.39%,33.33%,"78,19 €","18,25 €",8,2
B0FGDGV4V4,B0FGDGV4V4,VINFERMATON – Insecticida Mosquitos y Moscas Casa y Terrazas Pack 2×600 ml | Spray Eliminador Insectos Voladores Interior y Exterior | Acción Inmediata Profesional | 100% MADE IN SPAIN,V1612_PACK2,126,2,0.03%,0.02%,177,2,0.03%,0.01%,96.79%,100.00%,12,1,9.52%,50.00%,"178,13 €","14,24 €",8,1
B0FH71NBJL,B0FH71NBJL,"VINFERMATÓN - Pack TRIPLE ACCIÓN Insecticida contra Moscas, Mosquitos, Cucarachas, Hormigas y Avispas - 6 ud",V9090,149,4,0.04%,0.03%,179,5,0.03%,0.03%,97.01%,100.00%,8,1,5.37%,25.00%,"214,57 €","25,64 €",8,1
B08L8QY8T9,B007TS6GPE,"Arcos Juego de Cuchillos de Cocina cuatro piezas. 3 Cuchillos chef y 1 tijeras Acero Inoxidable y mango ergonómico polioximetileno para cortar carne, pescado y verduras. Serie Maitre. Color negro.",152600_fbm,"2,416",48,0.58%,0.42%,"3,401",73,0.59%,0.45%,7.58%,7.50%,7,1,0.29%,2.08%,"265,29 €","37,90 €",7,1
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_605010,630,24,0.15%,0.21%,906,30,0.16%,0.19%,96.90%,22.73%,8,0,1.27%,0.00%,"75,92 €","0,00 €",7,0
B09HTPJMH5,B00MDJVVZY,Arcos Latina Cuchillo de Cocina Acero Inoxidable 155 mm,100700_1pza,59,0,0.01%,0.00%,91,0,0.02%,0.00%,97.89%,0.00%,12,0,20.34%,0.00%,"68,13 €","0,00 €",7,0
B00VRZ1YJI,B00VRZ1YJI,Arcos Tijeras Modista Acero Forjado 190 mm - Uso Doméstico y Profesional - Niqueladas Plata - Serie Style,504300,39,0,0.01%,0.00%,58,0,0.01%,0.00%,100.00%,0.00%,7,2,17.95%,0.00%,"97,93 €","27,98 €",7,2
B0GYL1GW2S,B017DLDM3A,Arcos Cuchillo Mondador Madera 65 mm,100100_us,543,21,0.13%,0.18%,811,28,0.14%,0.17%,8.13%,0.00%,13,0,2.39%,0.00%,"71,37 €","0,00 €",7,0
B071LGMGHG,B071LGMGHG,Arcos Tijeras de Manicura Rectas de Acero Forjado 102 mm - Uso Profesional y Doméstico - Niqueladas Plata - Serie Style,501100,75,3,0.02%,0.03%,105,5,0.02%,0.03%,60.00%,0.00%,7,0,9.33%,0.00%,"69,60 €","0,00 €",7,0
B0788NF7BS,B0788NF7BS,WINS – Lavavajillas Manual 003 | Garrafa 5 L | Detergente Concentrado para Lavado Manual de Vajilla y Utensilios de Cocina | Uso Profesional y Doméstico | 100% Made in Spain,WINS003,71,5,0.02%,0.04%,81,6,0.01%,0.04%,29.33%,100.00%,11,6,15.49%,120.00%,"145,73 €","80,78 €",7,4
B0CTCR3BC5,B07D8WH8HL,"HENDI Recipiente Gastronorm GN 1/1, Budget Line, resistencia térmica -40 °C a 250 °C, apto para horno y baño maría, 28L, 530x325x(H) 200mm, acero inoxidable",H800157,146,12,0.04%,0.10%,206,17,0.04%,0.11%,93.85%,88.24%,12,5,8.22%,41.67%,"398,41 €","166,01 €",7,2
B086X1XQXD,B07DC8C7Y6,"HENDI Expositor con cubierta deslizante roll-top, Doble",H871713,98,25,0.02%,0.22%,141,29,0.02%,0.18%,95.62%,88.89%,7,4,7.14%,16.00%,"548,98 €","315,96 €",7,4
B07DFK4T6L,B07DFK4T6L,"Arcos Cuchillo Deshuesador Profesional - Hoja Silk Edge Acero Inoxidable Nitrum 160 mm, Precisión y Durabilidad, Mango Ergonómico POM Negro, Serie Manhattan",162600_,70,1,0.02%,0.01%,99,2,0.02%,0.01%,95.35%,100.00%,7,0,10.00%,0.00%,"194,70 €","0,00 €",7,0
B0FR444FLT,B07JJGXYZD,Arcos Set Cocina Serie Manhattan,858100_,"1,009",24,0.24%,0.21%,"1,445",37,0.25%,0.23%,98.64%,93.33%,7,1,0.69%,4.17%,"580,93 €","82,99 €",7,1
B08VS4FCLN,B08BX3WTPP,"Arcos Juego Cuchillos Cocina cuchillo blanco cuchillos | cuchillos cocina Maitre | 4 piezas | Chef 215 mm, Cocina 150 mm, Verduras 100 mm Tijera cocina (Blanco)",152624_,180,6,0.04%,0.05%,247,9,0.04%,0.06%,100.00%,100.00%,7,0,3.89%,0.00%,"239,68 €","0,00 €",7,0
B0CQ5G2HVQ,B09T9PKHHR,"Arcos Sarten Antiadherente 18 cm - Aluminio Forjado, Mango Acero Inoxidable Efecto Frío, Apta para Inducción y Lavavajillas, Sistema Ahorro Energético, Serie Samoa Basic",716010,95,3,0.02%,0.03%,136,5,0.02%,0.03%,76.34%,100.00%,7,1,7.37%,33.33%,"183,74 €","26,24 €",7,1
B0BJPYW95J,B0BJPYW95J,Arcos Accesorios - Sacacorchos Manual Abrebotellas Manual - Mango de Aleación de Zinc - Color Negro mate (Incluye cortacápsulas),607500,56,2,0.01%,0.02%,85,4,0.01%,0.02%,96.10%,100.00%,7,1,12.50%,50.00%,"276,58 €","37,72 €",7,1
B0FT8NLHQ3,B0FT8NLHQ3,BIOLEAF® – Multiusos + Limpiacristales Pack 2×750 ml | Limpieza Total Hogar | Brillo Duradero en Superficies y Cristales Sin Huellas | Fórmula Biodegradable | Dermatológicamente Testado,3450,279,2,0.07%,0.02%,316,2,0.05%,0.01%,99.68%,100.00%,7,0,2.51%,0.00%,"69,43 €","0,00 €",7,0
B0G449LYZ3,B0G449LYZ3,WINS- AMBIENTADOR MARINO- GARRAFA 5L + CONCENTRADO 250ML (5L)| 10L EN TOTAL| PACK AHORRO| 100% MADE IN SPAIN,WC009+009,69,9,0.02%,0.08%,96,11,0.02%,0.07%,98.84%,100.00%,7,3,10.14%,33.33%,"136,43 €","58,47 €",7,3
B017HKG9PK,B0044R87YQ,Arcos Cuchillo para Maitre Negro 100 mm,150500_pp,814,21,0.20%,0.18%,"1,116",29,0.19%,0.18%,12.93%,31.82%,7,0,0.86%,0.00%,"69,56 €","0,00 €",6,0
B0H2GDTT31,B005LR6C7C,Arcos Cuchillo Cocina Acero Inoxidable Negro 180 mm,233500_,"1,415",33,0.34%,0.29%,"2,002",52,0.35%,0.32%,12.67%,10.34%,6,1,0.42%,3.03%,"209,94 €","34,99 €",6,1
B017HKS3Q8,B005LRSICO,ARCOS Soporte Magnético para Cuchillos PVC Acero y ABS 450x45 mm,692600_us,57,3,0.01%,0.03%,82,7,0.01%,0.04%,88.46%,100.00%,6,0,10.53%,0.00%,"131,94 €","0,00 €",6,0
B007093L9G,B007093L9G,"HENDI Pasta combustible, en botella, sin hollín y sin olor, tiempo de combustión ±3 horas, gel combustible, gel bioetanol, para calentar alimentos, para calientaplatos, chafing dish, 1L, 1 unidad",H195109,806,54,0.19%,0.47%,"1,233",76,0.21%,0.47%,1.95%,0.00%,14,1,1.74%,1.85%,"139,76 €","9,89 €",6,1
B0891RBKPX,B007TS6HCQ,ARCOS Pelador de Patatas y Verduras Profesional Acero Inoxidable 60 mm,612100,82,4,0.02%,0.03%,112,4,0.02%,0.02%,97.00%,100.00%,6,1,7.32%,25.00%,"50,08 €","8,06 €",6,1
B0CQ92BWQ8,B009QXIRPC,"HENDI Bolsa de Transporte y Reparto de Pizzas, Bolsa Portapizzas con Aislamiento, Impermeable, Bolsa para la Entrega de Pedidos de Pizza y Comidas, Interior 35x35x(H) 18cm, Roja, 37x37x(H) 20cm",H709825,50,3,0.01%,0.03%,73,5,0.01%,0.03%,78.13%,33.33%,11,3,22.00%,100.00%,"265,54 €","72,42 €",6,1
B017HKRCGK,B00BHZPGHO,ARCOS Bolsa Portacuchillos para 17 Piezas Poliéster Negra,691400_,346,5,0.08%,0.04%,461,5,0.08%,0.03%,81.80%,100.00%,6,0,1.73%,0.00%,"281,94 €","0,00 €",6,0
B0B3CWSDRQ,B00CF20V2I,ARCOS Chaira Afilador Manual Acero Carbono Cromado Negro 230 mm,278100_,343,14,0.08%,0.12%,515,23,0.09%,0.14%,19.83%,14.29%,6,0,1.75%,0.00%,"71,94 €","0,00 €",6,0
B017HKSR4G,B00WUZRKJW,Arcos Cuchillos de Mesa - Hoja de Acero Inoxidable Nitrum 110 mm - Mango Ergonómico de Polipropileno - Ideal para Comedor - Color Crema - Serie Elegance,802900,175,7,0.04%,0.06%,241,8,0.04%,0.05%,98.18%,100.00%,17,10,9.71%,142.86%,"59,28 €","34,85 €",6,1
B0CJDS7HN7,B00WUZT88I,ARCOS Mesa Tenedor Carne y Mesa Acero 18/10 Plata 200 mm,702100_1pieza,359,28,0.09%,0.24%,476,38,0.08%,0.23%,84.30%,66.67%,15,0,4.18%,0.00%,"56,25 €","0,00 €",6,0
B015HG9B3I,B015HG9B3I,"HENDI Sopera con tapa y cucharón, recipiente para servir sopas y salsas, 2,7L, ⌀270x(H) 175mm, acero inoxidable",H434208,95,9,0.02%,0.08%,143,13,0.02%,0.08%,68.94%,44.44%,12,4,12.63%,44.44%,"393,26 €","131,94 €",6,1
B0189HXS8Q,B015QGR3CK,Arcos Serie Navajas Profesionales - Navaja Profesional - Hoja Filo de Acero Inoxidable NITRUM de 85 mm - Navaja de Acero Inoxidable Color amarillo,485900_fbm,608,7,0.15%,0.06%,825,10,0.14%,0.06%,97.10%,100.00%,6,0,0.99%,0.00%,"43,74 €","0,00 €",6,0
B0DN1W2FX7,B01DY48HAS,"HENDI Bolsas lisas para cocción sous-vide y envasado al vacío, 100 unidades, -20 °C a +110 °C, 300x200mm, 75µm, PA/PE, sin BPA",H970683,23,1,0.01%,0.01%,30,2,0.01%,0.01%,63.33%,100.00%,8,4,34.78%,400.00%,"147,92 €","73,96 €",6,2
B0F1N351DY,B072FGV2YH,Arcos Juego de 6 Cuchillos Mondadores Acero Inoxidable 100 mm,189100_2,"13,745",368,3.32%,3.21%,"18,761",491,3.24%,3.03%,8.95%,2.37%,9,6,0.07%,1.63%,"150,29 €","98,54 €",6,3
B0788P3W3W,B0788P3W3W,WINS – Abrillantador Máquinas Lavavajillas Profesional 013 | Garrafa 5 L | Secado Rápido y Brillo sin Marcas en Vajilla | Uso Profesional | 100% Made in Spain,WINS013_5L,37,4,0.01%,0.03%,43,8,0.01%,0.05%,50.00%,100.00%,6,1,16.22%,25.00%,"98,04 €","16,34 €",6,1
B088L4V9XQ,B07D2T8LLY,"HENDI Placa eutéctica de frío profesional, GN 1/1, para cajas térmicas, elemento refrigerante, acumulador de frío, bloque térmico, paquete de enfriamiento, placa de hielo, 530x325x(H)30mm, HDPE, azul",H707821,156,21,0.04%,0.18%,204,25,0.04%,0.15%,94.68%,91.30%,30,21,19.23%,100.00%,"914,74 €","640,33 €",6,3
B0B8Z4CJBC,B07F2YVB15,"Arcos Juego Cuchillos Pelar Acero Inoxidable Nitrum 4""",136500_2,"1,001",20,0.24%,0.17%,"1,429",26,0.25%,0.16%,8.60%,4.76%,7,0,0.70%,0.00%,"134,68 €","0,00 €",6,0
