ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B0DNNKT1W2,B0DNNJCHQP,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (950 ml)",26113_,193,10,0.05%,0.10%,277,11,0.05%,0.08%,99.58%,100.00%,19,0,9.84%,0.00%,"379,81 €","0,00 €",19,0
B0FH2NLMGN,B0FH2NLMGN,VINFERMATON Insecticida Hormigas y Cucarachas Residual | Antihormigas | Pack 2×400 ml | Efecto hasta 1 año | Interior y Exterior | Profesional Doméstico | 100% MADE IN SPAIN,V0012_PACK2,390,17,0.09%,0.17%,533,22,0.09%,0.15%,79.61%,100.00%,19,1,4.87%,5.88%,"280,40 €","14,99 €",19,1
B00ID2NEMS,B00ID2NEMS,LIMPIASALPICADEROS PROFESIONAL 750 ML.,VP_SALPICADEROS_750ML,172,6,0.04%,0.06%,263,8,0.05%,0.06%,66.67%,85.71%,34,9,19.77%,150.00%,"294,19 €","71,69 €",18,2
B0788NF7BS,B0788NF7BS,WINS – Lavavajillas Manual 003 | Garrafa 5 L | Detergente Concentrado para Lavado Manual de Vajilla y Utensilios de Cocina | Uso Profesional y Doméstico | 100% Made in Spain,WINS003,119,15,0.03%,0.15%,162,21,0.03%,0.15%,85.33%,100.00%,40,36,33.61%,240.00%,"569,44 €","509,64 €",18,15
B07DC711NK,B07DC711NK,"HENDI Batidora de Mano, Carcasa de ABS, Brazo Batidor de Acero Inoxidable, Cuchillas cruzadas con Revestimiento de Titanio, 6 Velocidades, Pantalla LCD, 250W, 230V, Procesa de 1-8 Litros, ø71x(H)444mm",H222157,522,67,0.12%,0.67%,780,109,0.13%,0.76%,48.12%,10.00%,18,3,3.45%,4.48%,"1.912,47 €","321,45 €",18,3
B017HKG9PK,B0044R87ZU,Arcos Cuchillo Cocina Acero Inoxidable Nitrum y Hoja 180 mm. Cuchillo Utilidad Profesional. Mango ergonómico polioximetileno Pom. Serie Maitre. Color Negro.,150800_fbm,633,19,0.15%,0.19%,847,24,0.15%,0.17%,44.84%,6.25%,17,0,2.69%,0.00%,"225,69 €","0,00 €",17,0
B07M8DDJ9B,B07M8DDJ9B,"WINS– Ambientador Lavanda Concentrado | Perfume Intenso y Duradero para Hogar, Oficinas y Espacios Comunes | Aroma Natural Relajante | Garrafa 5L | 100% Made in Spain",WINS008,353,22,0.08%,0.22%,469,29,0.08%,0.20%,18.87%,90.48%,18,7,5.10%,31.82%,"319,25 €","121,80 €",17,6
B0FR444FLT,B07YYDR6D8,Arcos Juego de Cuchillos de Cocina. 3 piezas de Acero Inoxidable forjado. Impresiona yorprencon cada corte. Mango Micarta azul. Serie Brooklyn. Color Azul.,858110_,"1,496",25,0.36%,0.25%,"2,106",29,0.36%,0.20%,96.51%,95.00%,18,0,1.20%,0.00%,"1.727,20 €","0,00 €",17,0
B08Y8NS7PN,B08MT61GJV,Arcos Juego Cuchillos Cocina | 2 pzas |Profesional (150 mm) | Cuchillo Cortador Verduras (100 mm)| Acero Inoxidable Nitrum | Mango Negro | Envase Eco,819900fbm,294,8,0.07%,0.08%,422,14,0.07%,0.10%,99.75%,100.00%,17,2,5.78%,25.00%,"305,83 €","35,98 €",17,2
B09KJLG7BT,B098TFPYLY,CUPERINOX Jamonero profesional Gondola | tabla jamon | Cuchillo Jamonero Alveolos Acero Inox + Cubre Jamón Universal | Set cortar jamón (3 PZAS) | Sujeta jamones | tabla jamonero,20228FBM,306,4,0.07%,0.04%,427,5,0.07%,0.03%,99.46%,100.00%,19,2,6.21%,50.00%,"662,31 €","69,98 €",17,2
B0CRDY65RY,B09T9QCXL9,Arcos Cacerola Antiadherente Aluminio Forjado 28 cm,717110,"1,043",11,0.25%,0.11%,"1,464",18,0.25%,0.13%,74.36%,50.00%,18,0,1.73%,0.00%,"985,50 €","0,00 €",17,0
B0CQ5G2HVQ,B0BRNJF5D2,Arcos Serie Samoa | Lote de Sartenes 20 y 24 cm | Aluminio Forjado | Full Induction | Mango Acero Inoxidable Efecto Frio | Sistema ahorro energético | Apta lavavajillas | Color Negro,717810,566,12,0.14%,0.12%,759,13,0.13%,0.09%,98.29%,100.00%,17,1,3.00%,8.33%,"1.019,15 €","59,95 €",17,1
B0FGDJJ12N,B0FGDJJ12N,VINFERMATON – Insecticida Avispas y Nidos Exterior 600 ml | Válvula Largo Alcance hasta 4 m | Acción Profesional Inmediata | 100% MADE IN SPAIN,V0020,115,5,0.03%,0.05%,162,6,0.03%,0.04%,98.59%,100.00%,17,1,14.78%,20.00%,"201,43 €","11,39 €",17,1
B0752TTMS8,B00D3LFAEE,Arcos Chairas - Chaira Afilador Manual de Cuchillos - Cuerpo Ovalado de Acero al Carbono Recubierto de Diamante de 280 mm y 17 mm de diámetro - Mango Polipropileno Color Negro,279200,"1,100",28,0.26%,0.28%,"1,528",34,0.26%,0.24%,36.90%,34.78%,16,0,1.45%,0.00%,"639,84 €","0,00 €",16,0
B0FJLTDB9J,B09RP6V156,"CUPERINOX® Alicates para pedicura, Profesional, Cortaúñas de Pies, Acero Inoxidable, Mango Ergonómico Antideslizante, Fácil Limpieza, Con Funda, 2 Años de Garantía",21920AM,914,27,0.22%,0.27%,"1,306",41,0.22%,0.29%,16.98%,100.00%,24,11,2.63%,40.74%,"243,28 €","100,41 €",16,4
B0CQ5G2HVQ,B09T9PKHHR,"Arcos Sarten Antiadherente 18 cm - Aluminio Forjado, Mango Acero Inoxidable Efecto Frío, Apta para Inducción y Lavavajillas, Sistema Ahorro Energético, Serie Samoa Basic",716010,137,3,0.03%,0.03%,189,4,0.03%,0.03%,94.64%,66.67%,16,1,11.68%,33.33%,"420,00 €","26,25 €",16,1
B0F54LTCFF,B0044R87QE,Arcos Cuchillo Cocina Acero Inoxidable 200 mm,280604_,"3,422",87,0.82%,0.87%,"5,012",126,0.86%,0.88%,8.87%,41.30%,17,3,0.50%,3.45%,"348,33 €","61,47 €",15,3
B007TS6HNK,B007TS6HNK,ARCOS Corta Pizzas Acero Inoxidable 100 mm,614800_,187,16,0.04%,0.16%,261,19,0.04%,0.13%,32.89%,26.67%,19,3,10.16%,18.75%,"227,81 €","35,97 €",15,3
B00VRZ327A,B00VRZ327A,Arcos Tijeras Costura Acero Forjado 152 mm - Uso Doméstico y Profesional - Niqueladas Plata - Serie Style,502400,88,5,0.02%,0.05%,149,6,0.03%,0.04%,99.13%,100.00%,17,2,19.32%,40.00%,"201,43 €","23,98 €",15,2
B09GSCQQF9,B07G77FNSF,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Postre, Hoja Serrada de Acero Inoxidable NITRUM de 105 mm, Mango Polipropileno Color crema (12 UDS)",370100_us,293,7,0.07%,0.07%,434,10,0.07%,0.07%,100.00%,100.00%,18,5,6.14%,71.43%,"328,50 €","91,25 €",15,2
B08Q7W1Q4K,B08Q7W1Q4K,"Tradineur - Pack de 2 Graseras de metal de Ø 9,3 x 11 cm - Incluye filtro, asa y tapa - Aceitera con colador para conservación de aceite de acero inoxidable - Capacidad de 550 ml",22105+22106,235,3,0.06%,0.03%,311,3,0.05%,0.02%,98.92%,100.00%,15,0,6.38%,0.00%,"164,30 €","0,00 €",15,0
B0C2QFPLX9,B0C2QFPLX9,FAMILIA VINCARE (MULTIUSOS INDIVIDUAL),MULTIUSOS750ML,117,4,0.03%,0.04%,165,5,0.03%,0.03%,90.34%,100.00%,18,6,15.38%,150.00%,"178,82 €","59,94 €",15,3
B0DKP7F29P,B0DJBZ7G4Y,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 20 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Beige | LIBRE DE (PFOA/PTFE/PFOS),716124,978,5,0.23%,0.05%,"1,349",6,0.23%,0.04%,97.73%,100.00%,15,0,1.53%,0.00%,"509,25 €","0,00 €",15,0
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110_,409,13,0.10%,0.13%,580,16,0.10%,0.11%,99.60%,100.00%,18,1,4.40%,7.69%,"254,82 €","11,99 €",15,1
B0752XP113,B0044R887W,Arcos Juego Cuchillos carne 4 piezas. Paquete Cuchillos bolsillo con borperla para cortar y filetear carne. Hoja y mango Acero Inoxidable monobloque. Serie Mesa.,378400_2,497,16,0.12%,0.16%,781,43,0.13%,0.30%,47.92%,83.33%,20,3,4.02%,18.75%,"419,38 €","62,55 €",14,2
B00I9XTKI8,B00I9XTKI8,ARCOS Taco Ovalado Protector de Cuchillos hasta 20 cm,794100_,809,11,0.19%,0.11%,"1,191",15,0.20%,0.10%,37.39%,61.54%,14,2,1.73%,18.18%,"364,29 €","51,98 €",14,2
B09NT4VRN7,B0812BKN39,Arcos Juego de Cuchillos Mondadores de 3 Piezas,859800_,"34,235",500,8.18%,4.97%,"46,035",708,7.90%,4.93%,18.26%,7.38%,26,26,0.08%,5.20%,"246,10 €","246,10 €",14,14
B0CQLNJVKL,B08TWYZQ6H,"Arcos Thera Sartén Antiadherente de 16 Cm para Inducción, Gas y Vitrocerámica. Sartén de Cocina Pequeña de Aluminio Fundido con Mango Ergonómico Extraíble y Apta para Lavavajillas. Color Negro y Azul",718000,855,40,0.20%,0.40%,"1,237",62,0.21%,0.43%,14.27%,2.27%,15,2,1.75%,5.00%,"323,25 €","43,10 €",14,1
B08VS4FCLN,B09HHGVG2N,"Arcos Juego Cuchillos Cocina cuchillos | Cuchillo profesional | 6 piezas | Chef 215 mm + Cocina 150 mm, Verduras 100 mm + Tijera cocina + Pelador de fruta y verdura + Pinza para pescado",854200fbm,241,5,0.06%,0.05%,357,8,0.06%,0.06%,100.00%,100.00%,14,0,5.81%,0.00%,"604,86 €","0,00 €",14,0
B0CRDY65RY,B09T9QCL8D,"Arcos Cazuela Antiadherente de 24 cm y 4,3 L | Aluminio Forjado | Adecuada para cualquier cocina | Mangos de Acero Inoxidable con Efecto Frío | Color Negro | Inducción completa. Serie Ollas Samoa",717010,374,7,0.09%,0.07%,514,12,0.09%,0.08%,94.26%,100.00%,15,0,4.01%,0.00%,"734,25 €","0,00 €",14,0
B0CQ5G2HVQ,B09T9S9NZ4,"Arcos Sarten Antiadherente 24 cm - Aluminio Forjado, Full Induction, Mango Acero Inoxidable Efecto Frío, Apta Lavavajillas, Ahorro Energético, Serie Samoa",716310,466,7,0.11%,0.07%,665,8,0.11%,0.06%,75.77%,25.00%,15,0,3.22%,0.00%,"558,75 €","0,00 €",14,0
B0DKP7F29P,B0DJBZRDXV,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 24 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Negro | LIBRE DE (PFOA/PTFE/PFOS),716322,227,3,0.05%,0.03%,290,4,0.05%,0.03%,94.62%,100.00%,15,1,6.61%,33.33%,"599,25 €","39,95 €",14,1
B0FHQJSLGJ,B0FHQJSLGJ,"VINFERMATON - Insecticida Antipolillas Perfumado | Pack 3 x 300 ml | Protección para Armarios, Ropa y Tejidos | Elimina Polillas y Larvas | Aroma Agradable | Uso en Ambientes y Textiles",V1308_PACK3,107,3,0.03%,0.03%,165,4,0.03%,0.03%,95.80%,100.00%,16,0,14.95%,0.00%,"208,06 €","0,00 €",14,0
B0F1ZF7H1L,B005LR6GE6,Arcos Cuchillo Cocinero Negro 250 mm,233700_,"1,225",17,0.29%,0.17%,"1,605",19,0.28%,0.13%,76.93%,91.67%,13,1,1.06%,5.88%,"547,09 €","42,99 €",13,1
B017HKRCGK,B00BHZPGHO,ARCOS Bolsa Portacuchillos para 17 Piezas Poliéster Negra,691400_,378,3,0.09%,0.03%,513,4,0.09%,0.03%,91.96%,100.00%,14,0,3.70%,0.00%,"629,86 €","0,00 €",13,0
B00MDK1EBE,B00MDK1EBE,"Arcos Cuchillo Utilitario Acero Inoxidable Nitrum 5""",100600_fbm,207,7,0.05%,0.07%,348,10,0.06%,0.07%,84.62%,75.00%,31,0,14.98%,0.00%,"178,41 €","0,00 €",13,0
B0DK3CM34K,B07CBLHKLN,"HENDI Cartuchos de recarga de gas GLP para HENDI Cabezales de antorchas de cocina de llama continua 198247 y 198216, recambios para soplete, paquete de 4 unidades",H199039,81,11,0.02%,0.11%,111,16,0.02%,0.11%,99.04%,100.00%,17,9,20.99%,81.82%,"250,93 €","130,76 €",13,7
B07F9GQZCB,B07F9GQZCB,Arcos Cuchillo para Verduras de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Vegetales Apto para Lavavajillas. Serie Latina. Color Marrón,100500_fba,290,7,0.07%,0.07%,481,15,0.08%,0.10%,99.23%,100.00%,13,0,4.48%,0.00%,"480,87 €","0,00 €",13,0
B08JCVQ4QL,B08JCVQ4QL,"Arcos Series Niza - Juego de Cuchillos Cocina, 6 Piezas, Cuchillos Verduras 110 mm, + Cuchillo Mesa, Envase 100% Ecológico, Acero Inoxidable NITRUM",809400_,507,12,0.12%,0.12%,770,18,0.13%,0.13%,100.00%,100.00%,17,2,3.35%,16.67%,"320,89 €","33,04 €",13,1
B0F9TD2LTH,B0CS6V91GR,CUPERINOX® Cuchillos de Mesa con Mango de Madera – Set 6 Cuchillos para Carne con Filo Dentado – Estilo Palmadera tradicional – Aptos para Uso Diario,14015,450,14,0.11%,0.14%,661,18,0.11%,0.13%,99.83%,100.00%,15,0,3.33%,0.00%,"282,85 €","0,00 €",13,0
B0DKP7F29P,B0DJBZ5475,Arcos Serie Samoa Iconic | Sarten Antiadherente Cerámico 20 cm | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Apta lavavajillas | Color Negro | LIBRE DE (PFOA/PTFE/PFOS),716122,429,4,0.10%,0.04%,557,5,0.10%,0.03%,91.09%,100.00%,13,0,3.03%,0.00%,"454,35 €","0,00 €",13,0
B017HKSR4G,B00WUZRKJW,Arcos Cuchillos de Mesa - Hoja de Acero Inoxidable Nitrum 110 mm - Mango Ergonómico de Polipropileno - Ideal para Comedor - Color Crema - Serie Elegance,802900,339,6,0.08%,0.06%,513,7,0.09%,0.05%,98.43%,75.00%,48,0,14.16%,0.00%,"167,52 €","0,00 €",12,0
B017DLH9RA,B017DLH9RA,ARCOS Cuchillo Abre Ostras Acero Inoxidable 60 mm,227200_us,150,10,0.04%,0.10%,170,12,0.03%,0.08%,92.77%,91.67%,14,2,9.33%,20.00%,"111,86 €","15,98 €",12,1
B08JCVQ4QL,B08JCVQ4QL,"Arcos Series Niza - Juego de Cuchillos Cocina, 6 Piezas, Cuchillos Verduras 110 mm, + Cuchillo Mesa, Envase 100% Ecológico, Acero Inoxidable NITRUM",809400,507,12,0.12%,0.12%,770,18,0.13%,0.13%,100.00%,100.00%,14,0,2.76%,0.00%,"279,86 €","0,00 €",12,0
B08LVZCG23,B08LVZCG23,Arcos Juego de Cuchillos de Cocina Rosa | 3 pz | Cuchillo Chef para pelar Verduras | Edición Limitada | Solidaria,814500,514,9,0.12%,0.09%,786,11,0.13%,0.08%,100.00%,100.00%,12,0,2.33%,0.00%,"353,88 €","0,00 €",12,0
B08M99RZRV,B08M99RZRV,Arcos | Cuchillo Jamonero Cuchillo deshuesador | 2 Uds | Set cuchillos jamoneros 250 mm y cuchillo deshuesador (140 mm) jamonero profesional | cuchillo carnicero profesional | Eco,703800,662,11,0.16%,0.11%,829,14,0.14%,0.10%,99.33%,100.00%,12,0,1.81%,0.00%,"481,20 €","0,00 €",12,0
B09FQ5SZK8,B08MTWC7RD,Arcos Cuchillo Cocinero Acero Inoxidable Nitrum 210 mm,166800_fbm,534,16,0.13%,0.16%,725,22,0.12%,0.15%,84.27%,66.67%,17,2,3.18%,12.50%,"508,18 €","59,98 €",12,1
B09T6HFG2F,B09T6HFG2F,Arcos Wok Antiadherente Aluminio Forjado 28 cm,717510,221,0,0.05%,0.00%,307,0,0.05%,0.00%,93.21%,0.00%,12,1,5.43%,0.00%,"513,00 €","42,75 €",12,1
B0CQ5G2HVQ,B09T6KY364,"Arcos Sarten Antiadherente 30 cm - Aluminio Forjado, Full Induction, Mango Acero Inoxidable Efecto Frío, Apta Lavavajillas, Ahorro Energético, Serie Samoa",716610,164,4,0.04%,0.04%,213,4,0.04%,0.03%,78.92%,100.00%,12,2,7.32%,50.00%,"546,00 €","91,00 €",12,2
B0B2RHJYHB,B0B2RHJYHB,"HENDI Cesta para Freír, 8L, 242x200x(H)140mm",H933664,261,29,0.06%,0.29%,356,41,0.06%,0.29%,86.16%,81.25%,14,5,5.36%,17.24%,"518,45 €","189,95 €",12,4
B0CQLNJVKL,B0BRNMK276,"Arcos Sartenes Antiadherentes 20/24 cm - Aluminio Fundido, Asas Silicona, Ahorro Energético, Compatible con Inducción y Lavavajillas, Serie Thera, Negro/Azul",7198000,355,4,0.08%,0.04%,481,5,0.08%,0.03%,85.88%,33.33%,12,0,3.38%,0.00%,"659,40 €","0,00 €",12,0
B0CYTKGNPM,B0CW66H3TR,Pelador de Tomate ARCOS - Hoja Serrada de Acero Inoxidable | Mango Ergonómico | Ideal para Tomates,607420,"1,007",17,0.24%,0.17%,"1,184",19,0.20%,0.13%,91.05%,83.33%,12,0,1.19%,0.00%,"95,25 €","0,00 €",12,0
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300_,"1,299",32,0.31%,0.32%,"1,533",35,0.26%,0.24%,69.15%,88.24%,13,0,1.00%,0.00%,"100,22 €","0,00 €",12,0
B0CZXS1ZHN,B0CZXS1ZHN,"HENDI Olla de hierro fundido con 3 patas, caldero tipo potjie sudafricano, con tapa y asa, para fuego abierto y horno, 6L, ⌀245x(H)280mm",H629291,654,13,0.16%,0.13%,973,18,0.17%,0.13%,52.60%,58.33%,12,0,1.83%,0.00%,"717,00 €","0,00 €",12,0
B0DQV6381X,B0DQR3T9MM,CUPERINOX Jamonero Profesional | Jamonero Giratorio Inoxidable | Jamonero Plegable | Tabla Cortar Jamon | Jamonera | Soporte Jamon,SC_20250,595,16,0.14%,0.16%,799,22,0.14%,0.15%,98.64%,100.00%,12,2,2.02%,12.50%,"659,88 €","109,98 €",12,2
B017HKSTCQ,B00VRWSIUO,Arcos Serie Ecopro - Tijeras de Cocina - Acero Inoxidable 240 mm - Mango de Acero Inoxidable - Color Plata,809800_,706,30,0.17%,0.30%,871,43,0.15%,0.30%,48.12%,55.00%,13,5,1.84%,16.67%,"236,96 €","90,45 €",11,3
B00W9SPO5M,B00W9SPO5M,Arcos Tijeras de Modista de Acero Forjado 178 mm - Uso Profesional y Doméstico - Niqueladas en Plata - Serie Style,504200,188,3,0.04%,0.03%,258,3,0.04%,0.02%,97.42%,100.00%,11,0,5.85%,0.00%,"157,20 €","0,00 €",11,0
B0B3F4QXML,B017DLGUJI,Arcos Cuchillo Jamonero Profesional - Hoja Forjada NITRUM 250 mm - Mango POM Resistente - Ideal para Cortes Precisos - Serie Clásica,256700_fbm,373,8,0.09%,0.08%,523,9,0.09%,0.06%,62.71%,100.00%,11,2,2.95%,25.00%,"314,89 €","53,98 €",11,2
B0714CRSCQ,B0714CRSCQ,Arcos Cuchillo Mondador Negro 100 mm,150300,664,19,0.16%,0.19%,980,24,0.17%,0.17%,25.14%,0.00%,14,0,2.11%,0.00%,"139,30 €","0,00 €",11,0
B0F1N351DY,B073V5RN1J,Arcos Cuchillo Mondador Acero Inoxidable NITRUM 100 mm - Ideal para Pelar Frutas y Verduras - Mango Ergonómico Polipropileno Negro - Serie Nova,816500_1pieza,539,12,0.13%,0.12%,634,13,0.11%,0.09%,98.92%,100.00%,12,0,2.23%,0.00%,"55,84 €","0,00 €",11,0
B078KJ1T6G,B078JPWR5J,"Arcos 807600 Juego de Cuchillos, Acero Inoxidable, Blanco, 45x20x5 cm, 3 Unidades",807600_,620,15,0.15%,0.15%,800,17,0.14%,0.12%,98.10%,100.00%,11,0,1.77%,0.00%,"769,89 €","0,00 €",11,0
B09381N96H,B07G75XCXM,"Arcos Serie Cuchillos de Mesa Caja 12 uds Cuchillo Mesa, Hoja Serrada de Acero Inoxidable NITRUM de 125 mm, Mango Polipropileno Color crema (12 UDS)",370200_us,491,10,0.12%,0.10%,823,18,0.14%,0.13%,95.44%,100.00%,19,8,3.87%,80.00%,"367,89 €","148,00 €",11,1
B0752X1ZCK,B07G77NN26,Arcos Cuchillos de Mesa - Caja de 12 uds Cuchillo Chuletero Cuchillo de Mesa - Hoja de Acero Inoxidable NITRUM 110 mm - Mango de Nylon - Color Negro (12 uds),803000_fmb,907,27,0.22%,0.27%,"1,327",41,0.23%,0.29%,98.23%,100.00%,12,0,1.32%,0.00%,"347,88 €","0,00 €",11,0
B0FR444FLT,B07JJGXYZD,Arcos Set Cocina Serie Manhattan,858100_,"1,500",22,0.36%,0.22%,"1,992",26,0.34%,0.18%,99.22%,100.00%,11,1,0.73%,4.55%,"862,79 €","82,99 €",11,1
B08VS4FCLN,B08BX3WTPP,"Arcos Juego Cuchillos Cocina cuchillo blanco cuchillos | cuchillos cocina Maitre | 4 piezas | Chef 215 mm, Cocina 150 mm, Verduras 100 mm Tijera cocina (Blanco)",152624,383,6,0.09%,0.06%,515,8,0.09%,0.06%,100.00%,100.00%,11,0,2.87%,0.00%,"382,39 €","0,00 €",11,0
B08LVZCG23,B08LVZCG23,Arcos Juego de Cuchillos de Cocina Rosa | 3 pz | Cuchillo Chef para pelar Verduras | Edición Limitada | Solidaria,814500_fba,514,9,0.12%,0.09%,786,11,0.13%,0.08%,100.00%,100.00%,11,0,2.14%,0.00%,"329,89 €","0,00 €",11,0
B09MSDJQJ1,B08M3B43J6,"Arcos | Juego Cuchillo Jamonero 3 Pzas | jamonero Acero Inoxidable (240 mm), afilador Chaira y Cubre jamón | Juego Cuchillos jamonero Profesional | Paleta ibérica | Eco",704300_fbm,520,17,0.12%,0.17%,718,20,0.12%,0.14%,99.38%,92.86%,12,4,2.31%,23.53%,"354,88 €","115,76 €",11,3
B0CRDY65RY,B09T6KZ2K8,"Arcos Cacerola Antiadherente 20 cm Aluminio Forjado, Mango Efecto Frío, Apta Inducción y Lavavajillas, Ahorro Energético, 2.6 L Capacidad, Serie Samoa",716910,240,2,0.06%,0.02%,341,3,0.06%,0.02%,93.23%,100.00%,11,0,4.58%,0.00%,"439,45 €","0,00 €",11,0
B0D73CM824,B0D73CM824,"Arcos Cuchillo Mesa | Cuchillo Chuletero | Cuchillo Carne| Cuchillo de Mesa | Pack 12 Unidades| Hoja de Acero Inoxidable115 mm, Mango de Polipropileno Color Negro",740000,653,15,0.16%,0.15%,858,19,0.15%,0.13%,100.00%,100.00%,13,3,1.99%,20.00%,"398,22 €","92,97 €",11,2
B0DKP7F29P,B0DJC114YJ,"Arcos Serie Samoa Iconic | Cacerola Antiadherente Cerámico 24 cm y 4,3 L | Aluminio Forjado | Apta cualquier cocina | Mango Acero Inoxidable | Color Beige | LIBRE DE (PFOA/PTFE/PFOS)",717024,462,6,0.11%,0.06%,621,7,0.11%,0.05%,96.60%,100.00%,11,1,2.38%,16.67%,"692,45 €","62,95 €",11,1
B0DQV6381X,B0DQDQ1DB8,CUPERINOX Jamonero | Jamonero Giratorio | Tabla Cortar Jamon | Jamoneros Profesional | Jamonero Plegable | Tabla Jamon | Cortador de Jamon,SC_20270,347,2,0.08%,0.02%,489,2,0.08%,0.01%,98.87%,100.00%,11,0,3.17%,0.00%,"385,49 €","0,00 €",11,0
B0752SPHL9,B005LR6W8Q,Arcos Maitre Set 5 Cuchillos Acero Inoxidable Nitrum,152000_,461,16,0.11%,0.16%,662,21,0.11%,0.15%,73.60%,92.31%,10,0,2.17%,0.00%,"620,92 €","0,00 €",10,0
B0752NT3TH,B005LR77GC,ARCOS Tijeras de Cocina Profesional 235 mm,185701_barras_arcos,"1,282",33,0.31%,0.33%,"1,920",46,0.33%,0.32%,18.11%,53.33%,23,23,1.79%,69.70%,"224,25 €","224,25 €",10,10
B007TS6GW2,B007TS6GW2,Arcos Chairas - Chaira Afilador manual de cuchillos - Cuerpo de Acero al Carbono recubierto de Diamante de 280 mm - Mango de Polipropileno color negro,279202_,162,3,0.04%,0.03%,318,4,0.05%,0.03%,84.87%,100.00%,10,0,6.17%,0.00%,"399,90 €","0,00 €",10,0
B0891RBKPX,B007TS6HCQ,ARCOS Pelador de Patatas y Verduras Profesional Acero Inoxidable 60 mm,612100,102,2,0.02%,0.02%,157,2,0.03%,0.01%,95.97%,100.00%,10,0,9.80%,0.00%,"84,90 €","0,00 €",10,0
B07YM65C6J,B007TS6HMQ,ARCOS Pinza para Pescado Acero Inoxidable,605000_caja,693,22,0.17%,0.22%,956,35,0.16%,0.24%,96.59%,92.31%,11,1,1.59%,4.55%,"101,90 €","9,25 €",10,1
B0786LYQTP,B0786LYQTP,VINFER- Limpiador y Abrillantador Inox 600 ml | Limpieza y Protección Acero Inoxidable | Efecto Brillo Duradero | Desengrasa y Cuida Superficies Inoxidables | Spray Profesional,VP_Inox600Ml,129,8,0.03%,0.08%,172,12,0.03%,0.08%,83.75%,60.00%,13,4,10.08%,50.00%,"102,35 €","29,00 €",10,1
B0788NSRGR,B0788NSRGR,WINS-Detergente Máquinas Lavavajillas Profesional Aguas Duras 012 | Garrafa 5 L | Limpieza Potente de Vajilla en Lavavajillas Industriales | Uso Profesional | 100% Made in Spain,WINS012_5l,61,5,0.01%,0.05%,87,7,0.01%,0.05%,82.28%,100.00%,14,6,22.95%,120.00%,"233,14 €","97,22 €",10,4
B0792XNYCY,B0792XNYCY,VINFER Detergente alcalino clorado Wins 022. Botella de 5 litros. Limpieza e higiene para Todo Tipo de Superficies,WINS022,97,11,0.02%,0.11%,130,18,0.02%,0.13%,97.41%,100.00%,14,4,14.43%,36.36%,"166,78 €","46,88 €",10,3
B07H1T4V1B,B07H1T4V1B,WINS – Fregasuelos Neutro Manzana 006 | Friegasuelos Limpiador para Suelos y Superficies con Aroma a Manzana Duradero | Garrafa 5 L | pH Neutro | 100% Made in Spain,WINS006,105,3,0.03%,0.03%,153,8,0.03%,0.06%,88.55%,33.33%,11,3,10.48%,100.00%,"119,91 €","31,99 €",10,2
B0F1ZF7H1L,B07JWG12BV,Arcos Riviera Set 3 Cuchillos Forjados Acero Inoxidable Nitrum,807710_,402,15,0.10%,0.15%,545,24,0.09%,0.17%,99.27%,100.00%,11,0,2.74%,0.00%,"760,54 €","0,00 €",10,0
B0F66KBPV1,B07N7Y7LD9,HENDI Cesta de lavavajillas Profesional para Vasos,H871348,315,32,0.08%,0.32%,479,53,0.08%,0.37%,91.69%,29.55%,10,2,3.17%,6.25%,"202,08 €","38,59 €",10,2
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500,488,19,0.12%,0.19%,712,35,0.12%,0.24%,99.68%,100.00%,10,2,2.05%,10.53%,"179,90 €","37,98 €",10,2
