ASIN (parent),ASIN (child),Título,SKU,Sesiones: total,Sesiones - Total - B2B,Porcentaje de sesiones: total,Porcentaje de sesiones: total - B2B,Visitas: total,Visitas - Total - B2B,Porcentaje de visitas: total,Porcentaje de visitas - Total - B2B,Porcentaje de ofertas destacadas (Buy Box),Porcentaje de ofertas destacadas: B2B,Unidades encargadas,Unidades encargadas - B2B,Porcentaje de unidades por sesión,Porcentaje de sesiones de unidades - B2B,Ventas de productos encargados,Ventas de productos encargados: B2B,Total de artículos de un pedido,Total de artículos de un pedido - B2B
B093313MH6,B093313MH6,Arcos | Cuchillo de deshuesar| Cuchillo deshuesador | cuchillo deshuesador jamón | cuchillo deshuesador (140 mm) Clásica| Envase Eco | cuchillo puntilla jamonero,256210_fba,473,8,0.10%,0.07%,675,10,0.09%,0.06%,99.67%,100.00%,22,1,4.65%,12.50%,"428,28 €","18,99 €",22,1
B07Z8TJHZR,B00LGX10MW,ARCOS Sacacorchos Manual Aleación de Zinc 195 mm,603400_,422,7,0.09%,0.06%,636,11,0.09%,0.07%,28.87%,12.50%,21,0,4.98%,0.00%,"379,87 €","0,00 €",21,0
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_solo_navaja,626,12,0.13%,0.11%,905,17,0.13%,0.11%,97.77%,100.00%,24,2,3.83%,16.67%,"240,78 €","19,98 €",21,2
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110,587,17,0.12%,0.16%,847,23,0.12%,0.14%,99.60%,100.00%,27,7,4.60%,41.18%,"360,73 €","90,93 €",21,2
B017HKG9PK,B0044R87VO,Arcos Maitre - Cuchillo Jamonero Flexible - Acero Inoxidable NITRUM 275 mm - Mango Polipropileno negro,151200,"1,022",29,0.21%,0.27%,"1,216",39,0.17%,0.24%,88.47%,84.21%,21,3,2.05%,10.34%,"330,49 €","45,87 €",20,2
B08M7BMR2S,B00I9XTLSC,ARCOS Afilador Profesional Manual Cerámica y Carbono Rojo-Negro,610600,"29,942",572,6.11%,5.27%,"42,951",874,6.03%,5.42%,13.55%,20.82%,20,8,0.07%,1.40%,"262,11 €","97,83 €",20,8
B0719K21HP,B0719K21HP,Arcos Tenazas de Marisco Acero Inoxidable 185 mm,606400_,507,13,0.10%,0.12%,815,20,0.11%,0.12%,26.46%,66.67%,35,3,6.90%,23.08%,"697,65 €","57,97 €",20,2
B08J488ZQG,B089QP6MYJ,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,815600_fba,"3,970",105,0.81%,0.97%,"6,565",202,0.92%,1.25%,98.42%,100.00%,23,0,0.58%,0.00%,"602,61 €","0,00 €",20,0
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500_,"1,050",26,0.21%,0.24%,"1,525",37,0.21%,0.23%,99.18%,100.00%,20,1,1.90%,3.85%,"379,80 €","18,99 €",20,1
B08M99RZRV,B08M99RZRV,Arcos | Cuchillo Jamonero Cuchillo deshuesador | 2 Uds | Set cuchillos jamoneros 250 mm y cuchillo deshuesador (140 mm) jamonero profesional | cuchillo carnicero profesional | Eco,703800,"2,679",37,0.55%,0.34%,"3,368",53,0.47%,0.33%,93.55%,100.00%,21,2,0.78%,5.41%,"840,45 €","79,98 €",20,2
B017HKJOF2,B006LMX2GK,Arcos Cuchillo Jamonero Acero Inoxidable Forjado Nitrum 280 mm,281904,348,11,0.07%,0.10%,469,12,0.07%,0.07%,61.31%,42.86%,19,0,5.46%,0.00%,"332,31 €","0,00 €",19,0
B017HKR8WS,B005LRSIK6,ARCOS Afilador de Bolsillo Profesional,610200,"1,385",36,0.28%,0.33%,"1,768",73,0.25%,0.45%,46.23%,20.83%,19,1,1.37%,2.78%,"717,25 €","37,75 €",18,1
B08VS4FCLN,B08BX3WTPP,"Arcos Juego Cuchillos Cocina cuchillo blanco cuchillos | cuchillos cocina Maitre | 4 piezas | Chef 215 mm, Cocina 150 mm, Verduras 100 mm Tijera cocina (Blanco)",152624_,386,13,0.08%,0.12%,561,46,0.08%,0.29%,99.62%,100.00%,18,3,4.66%,23.08%,"629,82 €","104,97 €",18,3
B09KJLG7BT,B098K898SC,CUPERINOX Soporte Jamonero | Jamonero Profesional | Cuchillo Jamonero madera + Funda Jamon | Tabla Jamonera,20226,"1,008",22,0.21%,0.20%,"1,298",24,0.18%,0.15%,98.86%,100.00%,18,0,1.79%,0.00%,"450,23 €","0,00 €",18,0
B0822MXSQQ,B00D3LF7EC, ,277000_fbm,620,13,0.13%,0.12%,938,21,0.13%,0.13%,37.89%,80.00%,17,1,2.74%,7.69%,"406,83 €","22,99 €",17,1
B07N8S366Z,B07N8S366Z,Arcos Cuchillo Cocina Forjado en Acero Inoxidable. Hoja Plateada 210 mm. Cuchillo Chef con Mango Profesional Micarta y Borde de Seda Especial. Serie Brooklyn. Color Azul.,190623_,694,16,0.14%,0.15%,"1,062",29,0.15%,0.18%,86.30%,94.12%,18,1,2.59%,6.25%,"845,82 €","46,99 €",17,1
B08G8QCM5H,B08G8QCM5H,ARCOS cuchillo pelador | 6 PIEZAS | cuchillo de pelar | cuchillos pelar patatas | Hoja 100 mm | Negro | cuchillo arcos pelador Acero Inoxidable,816500_fbm,"1,050",26,0.21%,0.24%,"1,525",37,0.21%,0.23%,99.18%,100.00%,17,3,1.62%,11.54%,"323,14 €","56,97 €",17,3
B08J488ZQG,B0987N2CBR,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,814000FBM,"1,110",28,0.23%,0.26%,"1,342",39,0.19%,0.24%,99.11%,100.00%,23,2,2.07%,7.14%,"635,37 €","53,18 €",17,1
B0752SPHL9,B005LR6WW2,Arcos Juego de Cuchillos de Cocina de 5 Piezas,152100_us,597,3,0.12%,0.03%,921,4,0.13%,0.02%,72.44%,100.00%,16,0,2.68%,0.00%,"990,08 €","0,00 €",16,0
B00I9XTKI8,B00I9XTKI8,ARCOS Taco Ovalado Protector de Cuchillos hasta 20 cm,794100_,918,15,0.19%,0.14%,"1,375",29,0.19%,0.18%,28.69%,42.86%,16,0,1.74%,0.00%,"415,84 €","0,00 €",16,0
B0C4DTYRJW,B071LGMMGV,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (3 Piezas),862600_,855,19,0.17%,0.18%,"1,363",23,0.19%,0.14%,97.77%,100.00%,16,2,1.87%,10.53%,"639,84 €","79,98 €",16,2
B08GSTDWTC,B08LVVQ3ZQ,"Arcos Serie Nova - Cuchillo para pelar, Acero Inoxidable NITRUM, Envase Ecológico, 3 colores Fucsia, Turquesa y Amarillo",703700fbm,"1,005",26,0.21%,0.24%,"1,592",47,0.22%,0.29%,81.36%,100.00%,19,4,1.89%,15.38%,"215,81 €","35,96 €",16,1
B0DNNKT1W2,B0DNNFJ5J7,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (350 ml)",26110_,587,17,0.12%,0.16%,847,23,0.12%,0.14%,99.60%,100.00%,21,6,3.58%,35.29%,"301,79 €","76,94 €",16,2
B0C4DTYRJW,B071LGMMGV,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (3 Piezas),862600,855,19,0.17%,0.18%,"1,363",23,0.19%,0.14%,97.77%,100.00%,15,1,1.75%,5.26%,"599,85 €","39,99 €",15,1
B093DSL44T,B07F9RV81Z,Arcos Cuchillo Chuletero de 4 Pulgadas con Hoja de 105mm en Acero Inoxidable y Mango de Madera. Cuchillo para Carne Apto para Lavavajillas. Serie Latina. Color Marrón,100400,"1,164",29,0.24%,0.27%,"1,759",35,0.25%,0.22%,84.27%,100.00%,18,3,1.55%,10.34%,"648,28 €","107,25 €",15,2
B09KJLG7BT,B098TFPYLY,CUPERINOX Jamonero profesional Gondola | tabla jamon | Cuchillo Jamonero Alveolos Acero Inox + Cubre Jamón Universal | Set cortar jamón (3 PZAS) | Sujeta jamones | tabla jamonero,20228,471,12,0.10%,0.11%,640,14,0.09%,0.09%,84.29%,100.00%,15,2,3.18%,16.67%,"454,85 €","59,98 €",15,2
B093DXB2PK,B00MDJVRG2,Arcos Latina Cuchillo para Verduras Acero Inoxidable 105 mm,100500_1_pieza,218,4,0.04%,0.04%,352,4,0.05%,0.02%,87.38%,75.00%,29,0,13.30%,0.00%,"144,71 €","0,00 €",14,0
B019H2J21O,B019H2J21O,"Cuperinox 22531, Flanero Inoxidable 18cm con tapa",22531_us,219,0,0.04%,0.00%,339,0,0.05%,0.00%,99.30%,0.00%,14,0,6.39%,0.00%,"125,86 €","0,00 €",14,0
B0B8Z4CJBC,B07F2YVB15,"Arcos Juego Cuchillos Pelar Acero Inoxidable Nitrum 4""",136500,811,18,0.17%,0.17%,"1,391",36,0.20%,0.22%,33.73%,14.29%,17,1,2.10%,5.56%,"327,08 €","19,24 €",14,1
B08JCVQ4QL,B08JCVQ4QL,"Arcos Series Niza - Juego de Cuchillos Cocina, 6 Piezas, Cuchillos Verduras 110 mm, + Cuchillo Mesa, Envase 100% Ecológico, Acero Inoxidable NITRUM",809400,467,14,0.10%,0.13%,711,21,0.10%,0.13%,99.35%,100.00%,14,1,3.00%,7.14%,"279,86 €","19,99 €",14,1
B08TLR4Z27,B08M3YG4R1,Arcos jamonero Profesional | Cuchillo jamonero jamonero Inoxidable Nitrum | Mango Negro | Cuchillo Jamon iberico | Serie Maitre| Hoja Flexible y Filo Liso | 275 mm | Acero Inoxidable NITRUM,704200_fbm,536,6,0.11%,0.06%,673,7,0.09%,0.04%,99.84%,100.00%,14,0,2.61%,0.00%,"307,86 €","0,00 €",14,0
B09N7S17J6,B09D3YRGL9,"CUPERINOX Navaja Plegable Multiusos – Hoja de Acero Inoxidable 80 mm (Filo Liso + Serrado), Punta Rompevidrios, Apertura Rápida, Clip de Cinturón, Herramienta para Camping, Caza, Pesca y Supervivencia",30061_,626,12,0.13%,0.11%,905,17,0.13%,0.11%,97.77%,100.00%,15,0,2.40%,0.00%,"149,85 €","0,00 €",14,0
B0CYTKGNPM,B0CW68KM18,Pelador de Cocina ARCOS - Hoja de Acero Inoxidable | Mango Ergonómico | Herramienta Versátil para Pelar Frutas y Verduras,607300_,"1,562",50,0.32%,0.46%,"1,987",52,0.28%,0.32%,49.35%,67.65%,15,3,0.96%,6.00%,"126,27 €","24,11 €",14,2
B0DNNKT1W2,B0DNNJPGTY,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (750 ml)",26112,365,14,0.07%,0.13%,545,15,0.08%,0.09%,100.00%,100.00%,15,1,4.11%,7.14%,"257,35 €","16,99 €",14,1
B07BDRM2H8,B005LR69ZC,Arcos Cuchillo de Queso Negro 145 mm,232800_,455,15,0.09%,0.14%,684,20,0.10%,0.12%,34.78%,33.33%,13,1,2.86%,6.67%,"487,28 €","31,40 €",13,1
B06XB92VRH,B00YU2ZWGG,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 10 Tazas,25034,843,11,0.17%,0.10%,"1,315",17,0.18%,0.11%,97.91%,100.00%,13,0,1.54%,0.00%,"259,87 €","0,00 €",13,0
B0189HXS8Q,B017DLLIUO,Arcos Navaja Profesional Acero Inoxidable 85 mm,485929,836,14,0.17%,0.13%,"1,070",17,0.15%,0.11%,99.30%,100.00%,14,0,1.67%,0.00%,"105,70 €","0,00 €",13,0
B09GBJKQHR,B07YYDR6D8,Arcos Juego de Cuchillos de Cocina. 3 piezas de Acero Inoxidable forjado. Impresiona yorprencon cada corte. Mango Micarta azul. Serie Brooklyn. Color Azul.,858110_,"1,412",22,0.29%,0.20%,"2,208",31,0.31%,0.19%,63.08%,47.37%,13,0,0.92%,0.00%,"1.272,70 €","0,00 €",13,0
B08G8QHY23,B08G8QHY23,Arcos | cuchillos chuleteros cuchillo madera cuchillo chuletero | 6 Piezas | juego cuchillos carne | cuchillos mango madera | Envase Eco | Fabricado en España,809300,284,5,0.06%,0.05%,436,9,0.06%,0.06%,99.74%,100.00%,14,0,4.93%,0.00%,"335,86 €","0,00 €",13,0
B09FQ5SZK8,B08MTWC7RD,Arcos Cuchillo Cocinero Acero Inoxidable Nitrum 210 mm,166800_fbm,746,14,0.15%,0.13%,"1,081",20,0.15%,0.12%,65.35%,46.15%,13,0,1.74%,0.00%,"389,87 €","0,00 €",13,0
B07BDQGV6Y,B006LMX2HO,"Arcos Cuchillo Rebanar/Jamón Acero Inoxidable Nitrum 11""",282004_,618,11,0.13%,0.10%,885,18,0.12%,0.11%,46.70%,40.00%,12,1,1.94%,9.09%,"209,88 €","17,49 €",12,1
B017DLHEGQ,B017DLHEGQ,Arcos Chaira Afilador Manual de Cuchillos 230 mm,279400,213,3,0.04%,0.03%,326,3,0.05%,0.02%,61.48%,33.33%,12,0,5.63%,0.00%,"198,00 €","0,00 €",12,0
B0CYTKGNPM,B0CW66H3TR,Pelador de Tomate ARCOS - Hoja Serrada de Acero Inoxidable | Mango Ergonómico | Ideal para Tomates,607420_,"1,242",26,0.25%,0.24%,"1,394",29,0.20%,0.18%,99.10%,100.00%,12,0,0.97%,0.00%,"95,88 €","0,00 €",12,0
B0B8Z4Z1ZS,B0044R87I2,Arcos Conjunto Cuchillos 4 piezas (3 Cuchillos + 1 tijeras). Acero Inoxidable y Hoja mm. 1670 gr. Bloque madera pino. Mango ergonómico polioximetileno POM. Serie Universal. Mayor control. Color negro.,285000_us,542,12,0.11%,0.11%,816,19,0.11%,0.12%,78.69%,83.33%,11,0,2.03%,0.00%,"604,89 €","0,00 €",11,0
B0752NT3TH,B005LR77GC,ARCOS Tijeras de Cocina Profesional 235 mm,185701,"1,159",30,0.24%,0.28%,"1,822",42,0.26%,0.26%,4.63%,6.67%,11,0,0.95%,0.00%,"98,89 €","0,00 €",11,0
B017HKJ4T8,B007TS67P8,Arcos Cuchillo Chef Acero Inoxidable 175 mm,280504_,837,23,0.17%,0.21%,"1,127",30,0.16%,0.19%,31.20%,61.54%,11,1,1.31%,4.35%,"192,43 €","17,25 €",11,1
B0843QFQB7,B0843QFQB7,Arcos Set Cuchillos 5 piezas Acero Inoxidable Nitrum. Cuchillo Cocina Profesional Afilado para Cortar Carne. Mango Ergonómico Polioximetileno POM. Serie Opera. Diseño Clásico. Color Negro.,227000,877,13,0.18%,0.12%,"1,334",17,0.19%,0.11%,57.93%,53.33%,11,0,1.25%,0.00%,"1.539,08 €","0,00 €",11,0
B08VS4FCLN,B08CY5ZRD7,"Arcos Serie Maitre - Juego Cuchillo de cocina 4 piezas, (3 cuchillos + 1 tijeras) Hoja de Acero Inoxidable NITRUM 80 mm, Mango Polipropileno Negro",152610_,308,8,0.06%,0.07%,462,17,0.06%,0.11%,99.76%,100.00%,11,0,3.57%,0.00%,"404,89 €","0,00 €",11,0
B08JCVQ4QL,B08JCVQ4QL,"Arcos Series Niza - Juego de Cuchillos Cocina, 6 Piezas, Cuchillos Verduras 110 mm, + Cuchillo Mesa, Envase 100% Ecológico, Acero Inoxidable NITRUM",809400_,467,14,0.10%,0.13%,711,21,0.10%,0.13%,99.35%,100.00%,11,0,2.36%,0.00%,"220,22 €","0,00 €",11,0
B08J488ZQG,B0987N2CBR,Arcos Juego Cuchillos Carne | 6 Piezas | Cuchillos carne cuchillo chuleteros | cubiertos acero inoxidable | Hoja 110 mm | mango monobloque | aptos lavavajillas | Caja Envase Ecológico,814000_fba,"1,110",28,0.23%,0.26%,"1,342",39,0.19%,0.24%,99.11%,100.00%,16,0,1.44%,0.00%,"447,84 €","0,00 €",11,0
B09KJLG7BT,B098TFPYLY,CUPERINOX Jamonero profesional Gondola | tabla jamon | Cuchillo Jamonero Alveolos Acero Inox + Cubre Jamón Universal | Set cortar jamón (3 PZAS) | Sujeta jamones | tabla jamonero,20228FBM,471,12,0.10%,0.11%,640,14,0.09%,0.09%,84.29%,100.00%,11,0,2.34%,0.00%,"334,89 €","0,00 €",11,0
B09MSDJQJ1,B09MM5CH6C,Arcos jamonero profesional alveolos | incluye pinza para jamón | cuchillo jamonero cuchillo jamonero alveolos cuchillos profesional| Acero Inoxidable Nitrum 240 mm,856200FBM,456,6,0.09%,0.06%,582,10,0.08%,0.06%,99.25%,100.00%,11,0,2.41%,0.00%,"316,39 €","0,00 €",11,0
B0189HXASY,B005LR6C7C,Arcos Cuchillo Cocina Acero Inoxidable Negro 180 mm,233500,"1,094",19,0.22%,0.18%,"1,667",24,0.23%,0.15%,37.06%,60.00%,10,0,0.91%,0.00%,"349,90 €","0,00 €",10,0
B017DLM9SO,B017DLM9SO,ARCOS Tenedores para Tartas Acero Inoxidable 18/10 140 mm,574300_,"1,115",25,0.23%,0.23%,"1,798",37,0.25%,0.23%,6.86%,11.11%,11,1,0.99%,4.00%,"112,42 €","9,75 €",10,1
B0812P3LZT,B0812P3LZT,"Arcos Nova - Set 3 Cuchillos Mantequilla - Acero Inoxidable 70 mm - Mango en color menta, naranja y limon",859900,184,3,0.04%,0.03%,286,4,0.04%,0.02%,98.43%,100.00%,11,0,5.98%,0.00%,"121,07 €","0,00 €",10,0
B08Y8NS7PN,B08MT61GJV,Arcos Juego Cuchillos Cocina | 2 pzas |Profesional (150 mm) | Cuchillo Cortador Verduras (100 mm)| Acero Inoxidable Nitrum | Mango Negro | Envase Eco,819900fbm,281,9,0.06%,0.08%,415,9,0.06%,0.06%,98.70%,100.00%,10,1,3.56%,11.11%,"179,90 €","17,99 €",10,1
B09DPRCMTF,B08MW2GWPC,Arcos Juego Cuchillos Carne | Cuchillo chuleteros | Cuchillos Carne Cuchillos Mesa | 6 Uds | Hoja 110 mm | Acero Inoxidable | Mango Nylon | Apto lavavajillas | Envase Ecológico (Filo Serrado),816400fbm,225,9,0.05%,0.08%,349,10,0.05%,0.06%,99.32%,100.00%,10,0,4.44%,0.00%,"199,90 €","0,00 €",10,0
B093313MH6,B093313MH6,Arcos | Cuchillo de deshuesar| Cuchillo deshuesador | cuchillo deshuesador jamón | cuchillo deshuesador (140 mm) Clásica| Envase Eco | cuchillo puntilla jamonero,256210,473,8,0.10%,0.07%,675,10,0.09%,0.06%,99.67%,100.00%,10,0,2.11%,0.00%,"199,90 €","0,00 €",10,0
B0C4DTYRJW,B094QVHPQ8,Arcos Juego Cuchillos Cocina Profesionales| Cuchillos Cocina Profesional Set Cuchillos | Mango Negro (4 Piezas),813500,618,20,0.13%,0.18%,867,28,0.12%,0.17%,91.46%,100.00%,10,0,1.62%,0.00%,"399,50 €","0,00 €",10,0
B017HKG9PK,B0044R87YQ,Arcos Cuchillo para Maitre Negro 100 mm,150500_pp,"1,313",53,0.27%,0.49%,"1,838",81,0.26%,0.50%,13.06%,20.41%,14,0,1.07%,0.00%,"139,30 €","0,00 €",9,0
B017HKJSMG,B006963LSM,Arcos Cuchillo para Pan Acero Inoxidable 250 mm,282204_,538,21,0.11%,0.19%,666,25,0.09%,0.16%,23.26%,11.11%,10,4,1.86%,19.05%,"195,23 €","77,96 €",9,3
B017HKRCGK,B00BHZPGHO,ARCOS Bolsa Portacuchillos para 17 Piezas Poliéster Negra,691400_,363,7,0.07%,0.06%,477,8,0.07%,0.05%,50.00%,20.00%,9,0,2.48%,0.00%,"404,91 €","0,00 €",9,0
B06XB92VRH,B00YU2ZS1A,CUPERINOX Cafetera Italiana Induccion Espresso Acero Inoxidable 6 Tazas,25033_,274,4,0.06%,0.04%,360,7,0.05%,0.04%,78.66%,100.00%,12,4,4.38%,100.00%,"214,80 €","71,60 €",9,1
B078GYCH1G,B078GYCH1G,Tenedor de marisco - 6 unid,20023,90,1,0.02%,0.01%,124,1,0.02%,0.01%,98.25%,100.00%,9,1,10.00%,100.00%,"116,91 €","12,99 €",9,1
B09CH5GZ4J,B07D8WQ355,Arcos Serie Manhattan - Cuchillo Cocinero - Hoja de Acero Inoxidable Forjado Nitrum 210 mm - Mango de Polioximetileno (POM) Color Negro - Filo Seda,160600_,352,9,0.07%,0.08%,571,18,0.08%,0.11%,98.01%,100.00%,9,1,2.56%,11.11%,"328,41 €","36,49 €",9,1
B096ZTPPBG,B07DQRFDMB,Arcos Manhattan Cuchillo Santoku Forjado Acero POM Negro 190 mm,161600_,261,5,0.05%,0.05%,426,5,0.06%,0.03%,89.49%,100.00%,9,0,3.45%,0.00%,"301,41 €","0,00 €",9,0
B0B3F4QXML,B07HY6FKNQ,Arcos Serie Clasica - Juego de Cuchillos de 7 piezas en Caja de Regalo (5 Cuchillos + 1 Tijeras + 1 Chaira) - Hoja de Acero Inoxidable Forjado NITRUM - Mango de Polioximetileno (POM) - Color marrón,854400_2,240,5,0.05%,0.05%,390,5,0.05%,0.03%,75.43%,100.00%,9,0,3.75%,0.00%,"1.331,91 €","0,00 €",9,0
B07N8VRS7L,B07N8VRS7L,Arcos Brooklyn Cuchillo Pelador Acero Inoxidable 100 mm,190123_,263,3,0.05%,0.03%,416,3,0.06%,0.02%,83.43%,50.00%,9,0,3.42%,0.00%,"256,89 €","0,00 €",9,0
B08TLR4Z27,B08M3DQFHM,Arcos jamonero Profesional | Cuchillo jamonero jamonero Inoxidable Nitrum | Mango Negro | Cuchillo Jamon iberico | Serie Maitre| Hoja Flexible y Filo Liso | 275 mm | Acero Inoxidable NITRUM,151210_fbm,284,3,0.06%,0.03%,376,4,0.05%,0.02%,99.43%,100.00%,14,6,4.93%,200.00%,"207,56 €","83,64 €",9,1
B08TLR4Z27,B08M3YG4R1,Arcos jamonero Profesional | Cuchillo jamonero jamonero Inoxidable Nitrum | Mango Negro | Cuchillo Jamon iberico | Serie Maitre| Hoja Flexible y Filo Liso | 275 mm | Acero Inoxidable NITRUM,704200,536,6,0.11%,0.06%,673,7,0.09%,0.04%,99.84%,100.00%,9,0,1.68%,0.00%,"197,91 €","0,00 €",9,0
B08Y8NS7PN,B08MT61GJV,Arcos Juego Cuchillos Cocina | 2 pzas |Profesional (150 mm) | Cuchillo Cortador Verduras (100 mm)| Acero Inoxidable Nitrum | Mango Negro | Envase Eco,819900,281,9,0.06%,0.08%,415,9,0.06%,0.06%,98.70%,100.00%,10,2,3.56%,22.22%,"173,90 €","37,98 €",9,1
B08Q7W1Q4K,B08Q7W1Q4K,"Tradineur - Pack de 2 Graseras de metal de Ø 9,3 x 11 cm - Incluye filtro, asa y tapa - Aceitera con colador para conservación de aceite de acero inoxidable - Capacidad de 550 ml",22105+22106,144,3,0.03%,0.03%,220,3,0.03%,0.02%,100.00%,100.00%,9,0,6.25%,0.00%,"98,91 €","0,00 €",9,0
B08T5Z4HFS,B08QYQYZHS,"CUPERINOX Cubiertos para marisco | Pinzas para marisco | Tenazas para marisco | 12 Unidades | Cubiertos marisco (Cangrejo, Langosta, Ostras) | Tenedor de marisco con dos dientes inferiores y cuchara.",20023_12FBA,481,16,0.10%,0.15%,668,22,0.09%,0.14%,99.50%,100.00%,10,2,2.08%,12.50%,"188,76 €","36,84 €",9,1
B08T5Z4HFS,B08QYV8C1P,"CUPERINOX Cubiertos para marisco | Pinzas para marisco | Tenazas para marisco | 6 Unidades | Cubiertos marisco (Cangrejo, Langosta, Ostras) | Tenedor de marisco con dos dientes inferiores y cuchara.",20023_6Unidades,65,3,0.01%,0.03%,79,3,0.01%,0.02%,100.00%,0.00%,9,0,13.85%,0.00%,"107,91 €","0,00 €",9,0
B0CVH8PC99,B0CQTJ6T66,"CUPERINOX® Cuchillos de Mesa Acero Inoxidable – Set Profesional 12 Piezas con Hoja Serrada de 11 cm y Mango Ergonómico Antideslizante – Para Carne, Verduras y Pescado",99922,400,8,0.08%,0.07%,561,8,0.08%,0.05%,100.00%,100.00%,9,2,2.25%,25.00%,"105,83 €","21,90 €",9,2
B0DNNKT1W2,B0DNNJPRXB,"Cuperinox-Tetera de Cristal con Infusor para Té e Infusiones, Resistente al Calor y Compatible con Microondas ** - Infusion Prestige Collection (550 ml)",26111_,"1,041",24,0.21%,0.22%,"1,519",36,0.21%,0.22%,99.70%,100.00%,9,1,0.86%,4.17%,"179,91 €","19,99 €",9,1
B000Q8UYRK,B000Q8UYRK,Arcos Cuchillo Jamonero Acero Inoxidable Forjado Nitrum 300 mm,256800_fbm,135,6,0.03%,0.06%,199,8,0.03%,0.05%,95.16%,100.00%,8,2,5.93%,33.33%,"226,92 €","55,98 €",8,2
B017HKJ4T8,B0044R87QO,Arcos Cuchillo Chef Acero Inoxidable. Cuchillo cocina profesional para cortar una variedad alimentos. Mango ergonómico polioximetileno y Hoja 250 mm. Serie Universal. Color negro.,280704_fbm,495,27,0.10%,0.25%,628,36,0.09%,0.22%,33.71%,43.48%,12,2,2.42%,7.41%,"288,40 €","40,90 €",8,1
B017HKJKNI,B0044R87UA,Arcos Cuchillo Jamonero con Alveolos Acero Inoxidable 240mm,281801_,"8,352",178,1.70%,1.64%,"14,354",282,2.01%,1.75%,0.69%,1.86%,8,1,0.10%,0.56%,"159,75 €","19,49 €",8,1
B09337686H,B0044R884U,Arcos Universal Cuchillo Santoku Acero POM Negro 170 mm,286004_us,925,27,0.19%,0.25%,"1,432",50,0.20%,0.31%,29.32%,33.33%,8,1,0.86%,3.70%,"190,00 €","23,75 €",8,1
B0752SPHL9,B005LR6W8Q,Arcos Maitre Set 5 Cuchillos Acero Inoxidable Nitrum,152000_,595,17,0.12%,0.16%,860,21,0.12%,0.13%,59.88%,84.62%,8,0,1.34%,0.00%,"495,92 €","0,00 €",8,0
B017HKRCGK,B005LR7C44,ARCOS Bolsa Portacuchillos 12 Piezas Poliéster 730x510mm,690500_,"1,026",14,0.21%,0.13%,"1,421",24,0.20%,0.15%,18.67%,37.50%,8,0,0.78%,0.00%,"223,62 €","0,00 €",8,0
B09GS973CD,B00HYWV402,ARCOS Juego de Cocina de 5 Piezas con Bloque,815000_,550,6,0.11%,0.06%,801,10,0.11%,0.06%,50.54%,100.00%,8,1,1.45%,16.67%,"314,92 €","34,99 €",8,1
B0752V8D5V,B00I9XTGJ6,ARCOS Taco Redondo Protector de Cuchillos Caucho Termoplástico 225 mm,794000,223,2,0.05%,0.02%,305,2,0.04%,0.01%,54.24%,100.00%,8,0,3.59%,0.00%,"199,92 €","0,00 €",8,0
B00W9SPO5M,B00W9SPO5M,Arcos Tijeras de Modista de Acero Forjado 178 mm - Uso Profesional y Doméstico - Niqueladas en Plata - Serie Style,504200,102,7,0.02%,0.06%,177,27,0.02%,0.17%,88.69%,80.00%,8,1,7.84%,14.29%,"111,92 €","13,99 €",8,1
B00WUZR7H2,B00WUZR7H2,Arcos Serie Cuchillos de Mesa - Cuchillo Mesa - Hoja Serrada de Acero Inoxidable de 125 mm - Cuchillo Monoblock Acero Inoxidable Color Plata,460400_1pieza,117,4,0.02%,0.04%,190,5,0.03%,0.03%,74.86%,50.00%,25,0,21.37%,0.00%,"112,25 €","0,00 €",8,0
